onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
56164.8663	1.2246607	1	1	1	3	3	17	3	2	1	1
56166.09785	1.193416	1	2	1	3	3	17	3	2	1	2
56167.29836	1.1935788	1	3	1	3	3	17	3	2	1	3
56168.49874	1.1934177	1	4	1	3	3	17	3	2	1	4
56169.70124	1.1936545	1	5	1	3	3	17	3	2	1	5
56170.90967	1.191224	1	6	1	3	3	17	3	2	1	6
56172.10811	1.1930425	1	7	1	3	3	17	3	2	1	7
56173.30832	1.1935357	1	8	1	3	3	17	3	2	1	8
56174.5087	1.1933945	1	9	1	3	3	17	3	2	1	9
56175.70924	1.1935711	1	10	1	3	3	17	3	2	1	10
56176.90963	1.1933835	1	11	1	3	3	17	3	2	1	11
56178.11014	1.1935858	1	12	1	3	3	17	3	2	1	12
56179.31044	1.1934937	1	13	1	3	3	17	3	2	1	13
56180.5109	1.1932823	1	14	1	3	3	17	3	2	1	14
56181.7113	1.1931337	1	15	1	3	3	17	3	2	1	15
56182.91168	1.1934786	1	16	1	3	3	17	3	2	1	16
56184.14905	1.1981597	1	17	1	1	1	2	1	1	2	1
56185.3542	1.1933043	1	18	1	1	1	8	1	1	2	2
56186.55458	1.1931508	1	19	1	1	1	6	1	1	2	3
56187.75501	1.1934484	1	20	1	1	1	4	1	1	2	4
56188.95538	1.1932853	1	21	1	1	1	2	2	1	2	5
56190.1558	1.193591	1	22	1	1	1	8	2	1	2	6
56191.35627	1.1933045	1	23	1	1	1	6	2	1	2	7
56192.55664	1.1936268	1	24	1	1	1	4	2	1	2	8
56193.75706	1.1934573	1	25	1	1	1	8	1	1	2	9
56194.95726	1.1934944	1	26	1	1	1	6	1	1	2	10
56196.15799	1.1935248	1	27	1	1	1	4	1	1	2	11
56197.35825	1.1934676	1	28	1	1	1	2	1	1	2	12
56198.55868	1.1932545	1	29	1	1	1	8	2	1	2	13
56199.75912	1.1931151	1	30	1	1	1	6	2	1	2	14
56200.95938	1.1931366	1	31	1	1	1	4	2	1	2	15
56202.15995	1.1933831	1	32	1	1	1	2	2	1	2	16
56203.36026	1.1933555	1	33	1	1	1	8	1	1	2	17
56204.56077	1.1935448	1	34	1	1	1	6	1	1	2	18
56205.76116	1.1934627	1	35	1	1	1	4	1	1	2	19
56206.96147	1.1934065	1	36	1	1	1	2	1	1	2	20
56208.16191	1.1932692	1	37	1	1	1	8	2	1	2	21
