onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
14465.49991	1.191449	2	1	1	3	3	17	3	2	1	1
14466.69957	1.1921242	2	2	1	3	3	17	3	2	1	2
14467.89935	1.1916567	2	3	1	3	3	17	3	2	1	3
14469.09923	1.1916045	2	4	1	3	3	17	3	2	1	4
14470.29968	1.1915421	2	5	1	3	3	17	3	2	1	5
14471.49894	1.1914673	2	6	1	3	3	17	3	2	1	6
14472.69862	1.1915951	2	7	1	3	3	17	3	2	1	7
14473.89854	1.1914805	2	8	1	3	3	17	3	2	1	8
14475.09827	1.1915635	2	9	1	3	3	17	3	2	1	9
14476.2981	1.1915786	2	10	1	3	3	17	3	2	1	10
14477.49793	1.1915689	2	11	1	3	3	17	3	2	1	11
14478.69779	1.191888	2	12	1	3	3	17	3	2	1	12
14479.89786	1.1912913	2	13	1	3	3	17	3	2	1	13
14481.09742	1.1915859	2	14	1	3	3	17	3	2	1	14
14482.29726	1.1915307	2	15	1	3	3	17	3	2	1	15
14483.49706	1.1915919	2	16	1	3	3	17	3	2	1	16
14484.71414	1.1910074	2	17	1	2	1	1	1	1	2	1
14485.91342	1.1915456	2	18	1	2	1	1	1	1	2	2
14487.11323	1.1915923	2	19	1	2	1	1	1	1	2	3
14488.31308	1.191558	2	20	1	2	1	1	2	1	2	4
14489.51289	1.1915816	2	21	1	2	1	1	2	1	2	5
14490.71273	1.191568	2	22	1	2	1	1	2	1	2	6
14491.91255	1.1915858	2	23	1	2	1	1	1	1	2	7
14493.11239	1.1915442	2	24	1	2	1	1	1	1	2	8
14494.3122	1.1915464	2	25	1	2	1	1	1	1	2	9
14495.51203	1.1915622	2	26	1	2	1	1	2	1	2	10
14496.71186	1.1915544	2	27	1	2	1	1	2	1	2	11
14497.91168	1.1915878	2	28	1	2	1	1	2	1	2	12
14499.11153	1.1998994	2	29	1	2	1	1	1	1	2	13
14500.31969	1.1915645	2	30	1	2	1	1	1	1	2	14
14501.51951	1.1915623	2	31	1	2	1	1	1	1	2	15
14502.71935	1.1921316	2	32	1	2	1	1	2	1	2	16
14503.91959	1.1911522	2	33	1	2	1	1	2	1	2	17
14505.11899	1.191555	2	34	1	2	1	1	2	1	2	18
14506.31882	1.1916702	2	35	1	2	1	1	1	1	2	19
14507.51872	1.1915097	2	36	1	2	1	1	1	1	2	20
14508.71849	1.1916041	2	37	1	2	1	1	1	1	2	21
14509.91834	1.1915313	2	38	1	2	1	1	2	1	2	22
14511.11815	1.1915185	2	39	1	2	1	1	2	1	2	23
14512.31796	1.1915345	2	40	1	2	1	1	2	1	2	24
14513.5178	1.191537	2	41	1	2	1	1	1	1	2	25
14514.71761	1.1915675	2	42	1	2	1	1	1	1	2	26
14515.91744	1.1915445	2	43	1	2	1	1	1	1	2	27
14517.11723	1.1915457	2	44	1	2	1	1	2	1	2	28
14518.31706	1.1915822	2	45	1	2	1	1	2	1	2	29
14519.51691	1.1915259	2	46	1	2	1	1	2	1	2	30
14520.7167	1.1916054	2	47	1	2	1	1	3	1	2	31
14521.91658	1.1915047	2	48	1	2	1	1	3	1	2	32
14523.11658	1.2080014	2	49	1	3	3	17	3	2	3	1
14524.33284	1.1916784	2	50	1	3	3	17	3	2	3	2
14525.53271	1.1919418	2	51	1	3	3	17	3	2	3	3
14526.73278	1.1913348	2	52	1	3	3	17	3	2	3	4
14527.93237	1.1915769	2	53	1	3	3	17	3	2	3	5
14529.13222	1.1915395	2	54	1	3	3	17	3	2	3	6
14530.33204	1.1920961	2	55	1	3	3	17	3	2	3	7
14531.53231	1.1911465	2	56	1	3	3	17	3	2	3	8
14532.73171	1.191547	2	57	1	3	3	17	3	2	3	9
14533.93153	1.1915431	2	58	1	3	3	17	3	2	3	10
14535.13135	1.1915594	2	59	1	3	3	17	3	2	3	11
14536.33163	1.19113	2	60	1	3	3	17	3	2	3	12
14537.53103	1.1915481	2	61	1	3	3	17	3	2	3	13
14538.73085	1.191537	2	62	1	3	3	17	3	2	3	14
14539.93066	1.1916136	2	63	1	3	3	17	3	2	3	15
14541.13049	1.1915354	2	64	1	3	3	17	3	2	3	16
14542.33073	1.1911651	2	65	1	2	2	1	1	1	4	1
14543.53016	1.1915485	2	66	1	2	2	1	1	1	4	2
14544.72995	1.1915843	2	67	1	2	2	1	1	1	4	3
14545.92981	1.19153	2	68	1	2	2	1	2	1	4	4
14547.12961	1.1917228	2	69	1	2	2	1	2	1	4	5
14548.32946	1.1915838	2	70	1	2	2	1	2	1	4	6
14549.52929	1.1915371	2	71	1	2	2	1	1	1	4	7
14550.72909	1.191575	2	72	1	2	2	1	1	1	4	8
14551.92893	1.1915596	2	73	1	2	2	1	1	1	4	9
14553.12876	1.1915384	2	74	1	2	2	1	2	1	4	10
14554.32858	1.191549	2	75	1	2	2	1	2	1	4	11
14555.52839	1.1916046	2	76	1	2	2	1	2	1	4	12
14556.72825	1.1919764	2	77	1	2	2	1	1	1	4	13
14557.92824	1.191442	2	78	1	2	2	1	1	1	4	14
14559.12795	1.1915312	2	79	1	2	2	1	1	1	4	15
14560.32773	1.1918044	2	80	1	2	2	1	2	1	4	16
14561.52795	1.1912127	2	81	1	2	2	1	2	1	4	17
14562.72741	1.191547	2	82	1	2	2	1	2	1	4	18
14563.92722	1.1915796	2	83	1	2	2	1	1	1	4	19
14565.12706	1.1915398	2	84	1	2	2	1	1	1	4	20
14566.32687	1.1915074	2	85	1	2	2	1	1	1	4	21
14567.52665	1.1917543	2	86	1	2	2	1	2	1	4	22
14568.72655	1.1915272	2	87	1	2	2	1	2	1	4	23
14569.92635	1.1915744	2	88	1	2	2	1	2	1	4	24
14571.12619	1.1915454	2	89	1	2	2	1	1	1	4	25
14572.32601	1.1915723	2	90	1	2	2	1	1	1	4	26
14573.52584	1.1915957	2	91	1	2	2	1	1	1	4	27
14574.72571	1.1919673	2	92	1	2	2	1	2	1	4	28
14575.92581	1.1912522	2	93	1	2	2	1	2	1	4	29
14577.12533	1.1915813	2	94	1	2	2	1	2	1	4	30
14578.32519	1.191537	2	95	1	2	2	1	3	1	4	31
14579.525	1.191555	2	96	1	2	2	1	3	1	4	32
14580.72482	1.1915068	2	97	1	3	3	17	3	2	5	1
14581.92502	1.191174	2	98	1	3	3	17	3	2	5	2
14583.12447	1.1915536	2	99	1	3	3	17	3	2	5	3
14584.32465	1.1912023	2	100	1	3	3	17	3	2	5	4
14585.5241	1.1915634	2	101	1	3	3	17	3	2	5	5
14586.72393	1.1919411	2	102	1	3	3	17	3	2	5	6
14587.92409	1.1912416	2	103	1	3	3	17	3	2	5	7
14589.1236	1.1915334	2	104	1	3	3	17	3	2	5	8
14590.3234	1.1915598	2	105	1	3	3	17	3	2	5	9
14591.52325	1.1915917	2	106	1	3	3	17	3	2	5	10
14592.72309	1.1919485	2	107	1	3	3	17	3	2	5	11
14593.92323	1.1912489	2	108	1	3	3	17	3	2	5	12
14595.12275	1.1915847	2	109	1	3	3	17	3	2	5	13
14596.32259	1.1915403	2	110	1	3	3	17	3	2	5	14
14597.5224	1.1915667	2	111	1	3	3	17	3	2	5	15
14598.72223	1.1915772	2	112	1	3	3	17	3	2	5	16
14599.93073	1.1912204	2	113	1	2	1	1	1	1	6	1
14601.1302	1.1915709	2	114	1	2	1	1	1	1	6	2
14602.33004	1.1915632	2	115	1	2	1	1	1	1	6	3
14603.52987	1.1915643	2	116	1	2	1	1	2	1	6	4
14604.7297	1.1915624	2	117	1	2	1	1	2	1	6	5
14605.92952	1.1915642	2	118	1	2	1	1	2	1	6	6
14607.12936	1.1915551	2	119	1	2	1	1	1	1	6	7
14608.32919	1.1917858	2	120	1	2	1	1	1	1	6	8
14609.52909	1.1915152	2	121	1	2	1	1	1	1	6	9
14610.72886	1.1915014	2	122	1	2	1	1	2	1	6	10
14611.92863	1.1916326	2	123	1	2	1	1	2	1	6	11
14613.12851	1.1915697	2	124	1	2	1	1	2	1	6	12
14614.32835	1.1919289	2	125	1	2	1	1	1	1	6	13
14615.52845	1.1912407	2	126	1	2	1	1	1	1	6	14
14616.72797	1.1915648	2	127	1	2	1	1	1	1	6	15
14617.92781	1.1916609	2	128	1	2	1	1	2	1	6	16
14619.12773	1.1914797	2	129	1	2	1	1	2	1	6	17
