onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
14045.1026	1.1907372	1	1	1	3	3	17	3	2	1	1
14046.30214	1.1910179	1	2	1	3	3	17	3	2	1	2
14047.50138	1.1916339	1	3	1	3	3	17	3	2	1	3
14048.70119	1.1916265	1	4	1	3	3	17	3	2	1	4
14049.90166	1.1931996	1	5	1	3	3	17	3	2	1	5
14051.10142	1.1909751	1	6	1	3	3	17	3	2	1	6
14052.3006	1.1915852	1	7	1	3	3	17	3	2	1	7
14053.50052	1.1914992	1	8	1	3	3	17	3	2	1	8
14054.70027	1.1915624	1	9	1	3	3	17	3	2	1	9
14055.9001	1.191584	1	10	1	3	3	17	3	2	1	10
14057.09995	1.1915362	1	11	1	3	3	17	3	2	1	11
14058.29973	1.1915832	1	12	1	3	3	17	3	2	1	12
14059.49959	1.1915661	1	13	1	3	3	17	3	2	1	13
14060.69941	1.1915831	1	14	1	3	3	17	3	2	1	14
14061.89929	1.1914864	1	15	1	3	3	17	3	2	1	15
14063.09905	1.1915891	1	16	1	3	3	17	3	2	1	16
14064.31611	1.1909692	1	17	1	1	1	2	1	1	2	1
14065.51537	1.1915859	1	18	1	1	1	8	1	1	2	2
14066.71523	1.1915376	1	19	1	1	1	6	1	1	2	3
14067.91502	1.1915885	1	20	1	1	1	4	1	1	2	4
14069.11489	1.1915229	1	21	1	1	1	2	2	1	2	5
14070.31469	1.1915864	1	22	1	1	1	8	2	1	2	6
14071.51454	1.1915485	1	23	1	1	1	6	2	1	2	7
14072.71436	1.1915338	1	24	1	1	1	4	2	1	2	8
14073.91419	1.1915012	1	25	1	1	1	8	1	1	2	9
14075.11441	1.1911695	1	26	1	1	1	6	1	1	2	10
14076.31385	1.1915397	1	27	1	1	1	4	1	1	2	11
14077.51369	1.1915468	1	28	1	1	1	2	1	1	2	12
14078.71352	1.1915229	1	29	1	1	1	8	2	1	2	13
