onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
3631.509868	1.1907348	2	1	1	3	3	17	3	2	1	1
3632.708805	1.1918319	2	2	1	3	3	17	3	2	1	2
3633.90864	1.1916597	2	3	1	3	3	17	3	2	1	3
3635.108487	1.1916187	2	4	1	3	3	17	3	2	1	4
3636.308933	1.1916013	2	5	1	3	3	17	3	2	1	5
3637.508197	1.1915315	2	6	1	3	3	17	3	2	1	6
3638.707924	1.1916724	2	7	1	3	3	17	3	2	1	7
3639.907795	1.1914941	2	8	1	3	3	17	3	2	1	8
3641.107557	1.1916071	2	9	1	3	3	17	3	2	1	9
3642.307429	1.191486	2	10	1	3	3	17	3	2	1	10
3643.507184	1.1915565	2	11	1	3	3	17	3	2	1	11
3644.707002	1.191566	2	12	1	3	3	17	3	2	1	12
3645.906836	1.1919917	2	13	1	3	3	17	3	2	1	13
3647.107046	1.1912301	2	14	1	3	3	17	3	2	1	14
3648.306546	1.1915418	2	15	1	3	3	17	3	2	1	15
3649.506814	1.1910961	2	16	1	3	3	17	3	2	1	16
3650.723378	1.1910364	2	17	1	2	1	1	1	1	2	1
3651.922673	1.1915746	2	18	1	2	1	1	1	1	2	2
3653.122505	1.1915596	2	19	1	2	1	1	1	1	2	3
3654.322334	1.1915611	2	20	1	2	1	1	2	1	2	4
3655.522592	1.1911538	2	21	1	2	1	1	2	1	2	5
3656.722035	1.1915287	2	22	1	2	1	1	2	1	2	6
3657.921823	1.1915727	2	23	1	2	1	1	1	1	2	7
3659.121654	1.1915812	2	24	1	2	1	1	1	1	2	8
3660.321499	1.1915525	2	25	1	2	1	1	1	1	2	9
3661.521316	1.1915649	2	26	1	2	1	1	2	1	2	10
3662.721143	1.1915823	2	27	1	2	1	1	2	1	2	11
3663.921004	1.1915625	2	28	1	2	1	1	2	1	2	12
3665.120804	1.1920207	2	29	1	2	1	1	1	1	2	13
3666.320686	1.1915345	2	30	1	2	1	1	1	1	2	14
3667.520483	1.1915694	2	31	1	2	1	1	1	1	2	15
