onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
109354.1153	1.2247003	1	1	1	3	3	17	3	2	1	1
109355.3467	1.193162	1	2	1	3	3	17	3	2	1	2
109356.5466	1.1935294	1	3	1	3	3	17	3	2	1	3
109357.747	1.1940613	1	4	1	3	3	17	3	2	1	4
109358.9498	1.1937167	1	5	1	3	3	17	3	2	1	5
109360.1583	1.1915543	1	6	1	3	3	17	3	2	1	6
109361.3567	1.1935624	1	7	1	3	3	17	3	2	1	7
109362.5573	1.1927796	1	8	1	3	3	17	3	2	1	8
109363.7572	1.1936122	1	9	1	3	3	17	3	2	1	9
109364.9576	1.1934801	1	10	1	3	3	17	3	2	1	10
109366.1581	1.1931973	1	11	1	3	3	17	3	2	1	11
109367.3586	1.1934363	1	12	1	3	3	17	3	2	1	12
109368.5588	1.1933626	1	13	1	3	3	17	3	2	1	13
109369.7593	1.1938406	1	14	1	3	3	17	3	2	1	14
109370.9601	1.1932475	1	15	1	3	3	17	3	2	1	15
109372.1604	1.1931343	1	16	1	3	3	17	3	2	1	16
109373.3781	1.1925431	1	17	1	1	1	2	1	1	2	1
109374.5777	1.1931441	1	18	1	1	1	8	1	1	2	2
109375.778	1.1935626	1	19	1	1	1	6	1	1	2	3
109376.9784	1.1933342	1	20	1	1	1	4	1	1	2	4
109378.1788	1.1931399	1	21	1	1	1	2	2	1	2	5
109379.3792	1.1935154	1	22	1	1	1	8	2	1	2	6
109380.5796	1.1932752	1	23	1	1	1	6	2	1	2	7
109381.7801	1.1935385	1	24	1	1	1	4	2	1	2	8
109382.9808	1.1930266	1	25	1	1	1	8	1	1	2	9
109384.1809	1.1931664	1	26	1	1	1	6	1	1	2	10
109385.3812	1.1935283	1	27	1	1	1	4	1	1	2	11
109386.5817	1.1932465	1	28	1	1	1	2	1	1	2	12
109387.7821	1.1936221	1	29	1	1	1	8	2	1	2	13
109388.9825	1.1934041	1	30	1	1	1	6	2	1	2	14
109390.1829	1.1932072	1	31	1	1	1	4	2	1	2	15
109391.3833	1.1935567	1	32	1	1	1	2	2	1	2	16
109392.5837	1.1933206	1	33	1	1	1	8	1	1	2	17
109393.7841	1.1936293	1	34	1	1	1	6	1	1	2	18
109394.9849	1.1930543	1	35	1	1	1	4	1	1	2	19
109396.185	1.1932345	1	36	1	1	1	2	1	1	2	20
109397.3853	1.1935664	1	37	1	1	1	8	2	1	2	21
