onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
104770.2218	1.2245534	4	1	1	3	3	17	3	2	1	1
104771.4538	1.1930039	4	2	1	3	3	17	3	2	1	2
104772.6538	1.1934649	4	3	1	3	3	17	3	2	1	3
104773.8541	1.1934423	4	4	1	3	3	17	3	2	1	4
104775.0554	1.1935855	4	5	1	3	3	17	3	2	1	5
104776.2552	1.1933	4	6	1	3	3	17	3	2	1	6
104777.4553	1.1934457	4	7	1	3	3	17	3	2	1	7
104778.6565	1.1924628	4	8	1	3	3	17	3	2	1	8
104779.8564	1.1932728	4	9	1	3	3	17	3	2	1	9
104781.0565	1.1932803	4	10	1	3	3	17	3	2	1	10
104782.2569	1.1931731	4	11	1	3	3	17	3	2	1	11
104783.4574	1.1934418	4	12	1	3	3	17	3	2	1	12
104784.6578	1.1932607	4	13	1	3	3	17	3	2	1	13
104785.8582	1.193571	4	14	1	3	3	17	3	2	1	14
104787.0586	1.1933493	4	15	1	3	3	17	3	2	1	15
104788.2594	1.1933258	4	16	1	3	3	17	3	2	1	16
104789.4951	1.1980367	4	17	1	2	2	1	1	1	2	1
104790.7027	1.1908906	4	18	1	2	2	1	1	1	2	2
104791.9034	1.1905203	4	19	1	2	2	1	1	1	2	3
104793.1037	1.1907316	4	20	1	2	2	1	2	1	2	4
104794.3039	1.1909045	4	21	1	2	2	1	2	1	2	5
104795.5046	1.1906256	4	22	1	2	2	1	2	1	2	6
104796.7048	1.1909595	4	23	1	2	2	1	1	1	2	7
104797.9056	1.1904452	4	24	1	2	2	1	1	1	2	8
104799.1057	1.1907193	4	25	1	2	2	1	1	1	2	9
104800.306	1.1908855	4	26	1	2	2	1	2	1	2	10
104801.5067	1.1905475	4	27	1	2	2	1	2	1	2	11
104802.7069	1.1907772	4	28	1	2	2	1	2	1	2	12
104803.9071	1.1909744	4	29	1	2	2	1	1	1	2	13
104805.1078	1.1906933	4	30	1	2	2	1	1	1	2	14
104806.3081	1.190794	4	31	1	2	2	1	1	1	2	15
104807.5084	1.1909646	4	32	1	2	2	1	2	1	2	16
104808.7091	1.1917739	4	33	1	2	2	1	2	1	2	17
104809.9081	1.1934993	4	34	1	2	2	1	2	1	2	18
104811.1085	1.1932981	4	35	1	2	2	1	1	1	2	19
104812.3089	1.1936659	4	36	1	2	2	1	1	1	2	20
104813.5093	1.1934109	4	37	1	2	2	1	1	1	2	21
104814.7097	1.1933298	4	38	1	2	2	1	2	1	2	22
104815.9104	1.2014992	4	39	1	2	2	1	2	1	2	23
104817.1188	1.1934819	4	40	1	2	2	1	2	1	2	24
104818.3193	1.1937552	4	41	1	2	2	1	1	1	2	25
104819.5197	1.19322	4	42	1	2	2	1	1	1	2	26
104820.7201	1.1932704	4	43	1	2	2	1	1	1	2	27
104821.9205	1.1932087	4	44	1	2	2	1	2	1	2	28
104823.1209	1.1935138	4	45	1	2	2	1	2	1	2	29
104824.3213	1.1938835	4	46	1	2	2	1	2	1	2	30
104825.5219	1.1931173	4	47	1	2	2	1	3	1	2	31
104826.7221	1.1935841	4	48	1	2	2	1	3	1	2	32
104827.9228	1.1931628	4	49	1	3	3	17	3	2	3	1
104829.1232	1.1935985	4	50	1	3	3	17	3	2	3	2
104830.3233	1.1936699	4	51	1	3	3	17	3	2	3	3
104831.5238	1.193476	4	52	1	3	3	17	3	2	3	4
104832.7242	1.1933825	4	53	1	3	3	17	3	2	3	5
104833.9246	1.193239	4	54	1	3	3	17	3	2	3	6
104835.125	1.193261	4	55	1	3	3	17	3	2	3	7
