onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
104167.6747	1.2155162	2	1	1	3	3	17	3	2	1	1
104168.8973	1.1935931	2	2	1	3	3	17	3	2	1	2
104170.0977	1.1934795	2	3	1	3	3	17	3	2	1	3
104171.2981	1.1933086	2	4	1	3	3	17	3	2	1	4
104172.4995	1.1935284	2	5	1	3	3	17	3	2	1	5
104173.699	1.1932491	2	6	1	3	3	17	3	2	1	6
104174.8993	1.1932771	2	7	1	3	3	17	3	2	1	7
104176.0997	1.1935985	2	8	1	3	3	17	3	2	1	8
104177.3001	1.1934303	2	9	1	3	3	17	3	2	1	9
104178.5005	1.1932651	2	10	1	3	3	17	3	2	1	10
104179.7009	1.1935701	2	11	1	3	3	17	3	2	1	11
104180.9013	1.1933724	2	12	1	3	3	17	3	2	1	12
104182.1017	1.1931765	2	13	1	3	3	17	3	2	1	13
104183.3021	1.1934364	2	14	1	3	3	17	3	2	1	14
104184.5025	1.1933776	2	15	1	3	3	17	3	2	1	15
104185.7029	1.1931593	2	16	1	3	3	17	3	2	1	16
104186.9293	1.1923661	2	17	1	2	2	1	1	1	2	1
104188.1287	1.1936518	2	18	1	2	2	1	1	1	2	2
104189.3291	1.1934297	2	19	1	2	2	1	1	1	2	3
104190.5299	1.1928991	2	20	1	2	2	1	2	1	2	4
104191.7299	1.1935598	2	21	1	2	2	1	2	1	2	5
104192.9304	1.1932355	2	22	1	2	2	1	2	1	2	6
104194.1308	1.1936166	2	23	1	2	2	1	1	1	2	7
104195.3315	1.1931242	2	24	1	2	2	1	1	1	2	8
104196.5316	1.1932572	2	25	1	2	2	1	1	1	2	9
104197.732	1.1935761	2	26	1	2	2	1	2	1	2	10
104198.9324	1.193552	2	27	1	2	2	1	2	1	2	11
104200.1328	1.1933761	2	28	1	2	2	1	2	1	2	12
104201.3333	1.1938178	2	29	1	2	2	1	1	1	2	13
104202.5336	1.1938746	2	30	1	2	2	1	1	1	2	14
104203.7344	1.1928183	2	31	1	2	2	1	1	1	2	15
104204.9344	1.1936283	2	32	1	2	2	1	2	1	2	16
104206.1349	1.193516	2	33	1	2	2	1	2	1	2	17
104207.3352	1.1934021	2	34	1	2	2	1	2	1	2	18
104208.5356	1.1933233	2	35	1	2	2	1	1	1	2	19
104209.7361	1.1936577	2	36	1	2	2	1	1	1	2	20
104210.9365	1.1936294	2	37	1	2	2	1	1	1	2	21
104212.1369	1.1935245	2	38	1	2	2	1	2	1	2	22
104213.3374	1.1933096	2	39	1	2	2	1	2	1	2	23
104214.5377	1.1937618	2	40	1	2	2	1	2	1	2	24
104215.7381	1.193673	2	41	1	2	2	1	1	1	2	25
104216.9385	1.1935571	2	42	1	2	2	1	1	1	2	26
104218.139	1.1934247	2	43	1	2	2	1	1	1	2	27
104219.3394	1.1933301	2	44	1	2	2	1	2	1	2	28
104220.5399	1.1932188	2	45	1	2	2	1	2	1	2	29
104221.7402	1.1936712	2	46	1	2	2	1	2	1	2	30
104222.9409	1.193297	2	47	1	2	2	1	3	1	2	31
104224.141	1.193412	2	48	1	2	2	1	3	1	2	32
104225.3414	1.1937762	2	49	1	3	3	17	3	2	3	1
104226.5418	1.1936072	2	50	1	3	3	17	3	2	3	2
104227.7423	1.1935344	2	51	1	3	3	17	3	2	3	3
104228.9427	1.1932746	2	52	1	3	3	17	3	2	3	4
104230.143	1.19326	2	53	1	3	3	17	3	2	3	5
104231.3435	1.1934867	2	54	1	3	3	17	3	2	3	6
104232.5441	1.1937184	2	55	1	3	3	17	3	2	3	7
104233.7447	1.1932666	2	56	1	3	3	17	3	2	3	8
104234.9448	1.1933962	2	57	1	3	3	17	3	2	3	9
104236.1451	1.1932977	2	58	1	3	3	17	3	2	3	10
104237.3456	1.1935993	2	59	1	3	3	17	3	2	3	11
104238.546	1.1934937	2	60	1	3	3	17	3	2	3	12
104239.7464	1.1932786	2	61	1	3	3	17	3	2	3	13
104240.947	1.193398	2	62	1	3	3	17	3	2	3	14
104242.1471	1.1935151	2	63	1	3	3	17	3	2	3	15
104243.3476	1.1932478	2	64	1	3	3	17	3	2	3	16
104244.548	1.1935491	2	65	1	2	1	1	1	1	4	1
104245.7484	1.1933116	2	66	1	2	1	1	1	1	4	2
104246.9488	1.1936387	2	67	1	2	1	1	1	1	4	3
104248.1495	1.1932018	2	68	1	2	1	1	2	1	4	4
104249.3496	1.1933111	2	69	1	2	1	1	2	1	4	5
104250.5501	1.1935663	2	70	1	2	1	1	2	1	4	6
104251.7505	1.1938502	2	71	1	2	1	1	1	1	4	7
104252.9509	1.1936802	2	72	1	2	1	1	1	1	4	8
104254.1513	1.1934196	2	73	1	2	1	1	1	1	4	9
104255.3517	1.1920373	2	74	1	2	1	1	2	1	4	10
104256.5534	1.1907577	2	75	1	2	1	1	2	1	4	11
104257.7536	1.1910897	2	76	1	2	1	1	2	1	4	12
104258.9544	1.1906095	2	77	1	2	1	1	1	1	4	13
104260.1546	1.1907979	2	78	1	2	1	1	1	1	4	14
104261.3548	1.1909412	2	79	1	2	1	1	1	1	4	15
104262.5556	1.1906289	2	80	1	2	1	1	2	1	4	16
104263.7558	1.1908455	2	81	1	2	1	1	2	1	4	17
104264.9561	1.1909872	2	82	1	2	1	1	2	1	4	18
104266.1569	1.1905709	2	83	1	2	1	1	1	1	4	19
104267.3571	1.1907839	2	84	1	2	1	1	1	1	4	20
104268.5574	1.190938	2	85	1	2	1	1	1	1	4	21
104269.7581	1.1906099	2	86	1	2	1	1	2	1	4	22
104270.9583	1.1907961	2	87	1	2	1	1	2	1	4	23
104272.1585	1.191003	2	88	1	2	1	1	2	1	4	24
104273.3592	1.1907532	2	89	1	2	1	1	1	1	4	25
104274.5595	1.1908113	2	90	1	2	1	1	1	1	4	26
104275.7603	1.1904672	2	91	1	2	1	1	1	1	4	27
104276.9605	1.1907312	2	92	1	2	1	1	2	1	4	28
104278.1607	1.1908634	2	93	1	2	1	1	2	1	4	29
104279.3614	1.1918545	2	94	1	2	1	1	2	1	4	30
104280.5603	1.193219	2	95	1	2	1	1	3	1	4	31
104281.7607	1.193517	2	96	1	2	1	1	3	1	4	32
104282.9707	1.1923494	2	97	1	3	3	17	3	2	5	1
104284.1699	1.1934512	2	98	1	3	3	17	3	2	5	2
104285.3706	1.1931017	2	99	1	3	3	17	3	2	5	3
104286.5718	1.1929118	2	100	1	3	3	17	3	2	5	4
104287.7716	1.1932981	2	101	1	3	3	17	3	2	5	5
104288.9716	1.1932107	2	102	1	3	3	17	3	2	5	6
104290.1719	1.1936374	2	103	1	3	3	17	3	2	5	7
104291.3724	1.1933813	2	104	1	3	3	17	3	2	5	8
104292.5728	1.1931624	2	105	1	3	3	17	3	2	5	9
104293.7732	1.1935183	2	106	1	3	3	17	3	2	5	10
104294.9737	1.1937303	2	107	1	3	3	17	3	2	5	11
104296.174	1.193188	2	108	1	3	3	17	3	2	5	12
104297.3744	1.1934962	2	109	1	3	3	17	3	2	5	13
104298.5748	1.193321	2	110	1	3	3	17	3	2	5	14
