onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
81084.58399	1.2253137	1	1	1	3	3	17	3	2	1	1
81085.81616	1.1933433	1	2	1	3	3	17	3	2	1	2
81087.0164	1.1938656	1	3	1	3	3	17	3	2	1	3
81088.21702	1.193428	1	4	1	3	3	17	3	2	1	4
81089.41935	1.1932853	1	5	1	3	3	17	3	2	1	5
81090.62742	1.19178	1	6	1	3	3	17	3	2	1	6
81091.82614	1.1932664	1	7	1	3	3	17	3	2	1	7
81093.0265	1.1936159	1	8	1	3	3	17	3	2	1	8
81094.22699	1.1933454	1	9	1	3	3	17	3	2	1	9
81095.42743	1.1935876	1	10	1	3	3	17	3	2	1	10
81096.62783	1.1934446	1	11	1	3	3	17	3	2	1	11
81097.82829	1.1932156	1	12	1	3	3	17	3	2	1	12
81099.02861	1.1936815	1	13	1	3	3	17	3	2	1	13
81100.2291	1.1933982	1	14	1	3	3	17	3	2	1	14
81101.42935	1.1933466	1	15	1	3	3	17	3	2	1	15
81102.62979	1.1936182	1	16	1	3	3	17	3	2	1	16
81103.86544	1.1999401	1	17	1	1	2	2	1	1	2	1
81105.07238	1.1932529	1	18	1	1	2	4	1	1	2	2
81106.27283	1.1935544	1	19	1	1	2	6	1	1	2	3
81107.47318	1.1934016	1	20	1	1	2	8	1	1	2	4
81108.67364	1.1932067	1	21	1	1	2	2	2	1	2	5
81109.87402	1.1930802	1	22	1	1	2	4	2	1	2	6
81111.07436	1.1930433	1	23	1	1	2	6	2	1	2	7
81112.27463	1.1934858	1	24	1	1	2	8	2	1	2	8
81113.4752	1.1936086	1	25	1	1	2	4	1	1	2	9
81114.67559	1.1934797	1	26	1	1	2	6	1	1	2	10
81115.87605	1.1932271	1	27	1	1	2	8	1	1	2	11
81117.07648	1.1935201	1	28	1	1	2	2	1	1	2	12
81118.27676	1.1935159	1	29	1	1	2	4	2	1	2	13
81119.47717	1.1933831	1	30	1	1	2	6	2	1	2	14
81120.67762	1.1932775	1	31	1	1	2	8	2	1	2	15
81121.8781	1.1935732	1	32	1	1	2	2	2	1	2	16
81123.07871	1.1932069	1	33	1	1	2	4	1	1	2	17
81124.27898	1.1936547	1	34	1	1	2	6	1	1	2	18
81125.47935	1.1935005	1	35	1	1	2	8	1	1	2	19
81126.67977	1.1932981	1	36	1	1	2	2	1	1	2	20
81127.88005	1.1933559	1	37	1	1	2	4	2	1	2	21
81129.08068	1.1934524	1	38	1	1	2	6	2	1	2	22
81130.28098	1.1933757	1	39	1	1	2	8	2	1	2	23
81131.48136	1.1932722	1	40	1	1	2	2	2	1	2	24
81132.68178	1.193605	1	41	1	1	2	4	1	1	2	25
81133.88213	1.1934963	1	42	1	1	2	6	1	1	2	26
81135.08268	1.1931277	1	43	1	1	2	8	1	1	2	27
81136.28295	1.1936832	1	44	1	1	2	2	1	1	2	28
81137.48345	1.1934582	1	45	1	1	2	4	2	1	2	29
81138.68383	1.1933432	1	46	1	1	2	6	2	1	2	30
81139.88423	1.1936622	1	47	1	1	2	8	2	1	2	31
81141.0847	1.1933704	1	48	1	1	2	2	2	1	2	32
81142.30346	1.1917686	1	49	1	3	3	17	3	2	3	1
81143.50206	1.1933624	1	50	1	3	3	17	3	2	3	2
