onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
81963.71716	1.2251649	4	1	1	3	3	17	3	2	1	1
81964.94909	1.1934961	4	2	1	3	3	17	3	2	1	2
81966.14951	1.1937554	4	3	1	3	3	17	3	2	1	3
81967.3499	1.193499	4	4	1	3	3	17	3	2	1	4
81968.55217	1.1940417	4	5	1	3	3	17	3	2	1	5
81969.76048	1.1922601	4	6	1	3	3	17	3	2	1	6
81970.95919	1.1933327	4	7	1	3	3	17	3	2	1	7
81972.15956	1.1936852	4	8	1	3	3	17	3	2	1	8
81973.36002	1.1934309	4	9	1	3	3	17	3	2	1	9
81974.56045	1.1937114	4	10	1	3	3	17	3	2	1	10
81975.76084	1.1935923	4	11	1	3	3	17	3	2	1	11
81976.96127	1.1933599	4	12	1	3	3	17	3	2	1	12
81978.16164	1.1937182	4	13	1	3	3	17	3	2	1	13
81979.36208	1.1935578	4	14	1	3	3	17	3	2	1	14
81980.56245	1.1934789	4	15	1	3	3	17	3	2	1	15
81981.76288	1.1932437	4	16	1	3	3	17	3	2	1	16
81983.00017	1.1986074	4	17	1	2	2	1	1	1	2	1
81984.20537	1.1936061	4	18	1	2	2	1	1	1	2	2
81985.4058	1.1933919	4	19	1	2	2	1	1	1	2	3
81986.60634	1.1931179	4	20	1	2	2	1	2	1	2	4
81987.8066	1.1936009	4	21	1	2	2	1	2	1	2	5
81989.00702	1.1939804	4	22	1	2	2	1	2	1	2	6
81990.20753	1.1931656	4	23	1	2	2	1	1	1	2	7
81991.40782	1.1936259	4	24	1	2	2	1	1	1	2	8
81992.60824	1.1934637	4	25	1	2	2	1	1	1	2	9
81993.80867	1.193811	4	26	1	2	2	1	2	1	2	10
81995.00909	1.1936083	4	27	1	2	2	1	2	1	2	11
81996.2095	1.1934518	4	28	1	2	2	1	2	1	2	12
81997.40992	1.1937185	4	29	1	2	2	1	1	1	2	13
81998.61039	1.1934921	4	30	1	2	2	1	1	1	2	14
81999.81072	1.193399	4	31	1	2	2	1	1	1	2	15
82001.01113	1.1932762	4	32	1	2	2	1	2	1	2	16
82002.21155	1.1935976	4	33	1	2	2	1	2	1	2	17
82003.41195	1.1934705	4	34	1	2	2	1	2	1	2	18
82004.61239	1.1937342	4	35	1	2	2	1	1	1	2	19
82005.81279	1.1937321	4	36	1	2	2	1	1	1	2	20
82007.01318	1.1936415	4	37	1	2	2	1	1	1	2	21
82008.21358	1.1934976	4	38	1	2	2	1	2	1	2	22
82009.41404	1.1937971	4	39	1	2	2	1	2	1	2	23
82010.61442	1.1936318	4	40	1	2	2	1	2	1	2	24
82011.81482	1.1935621	4	41	1	2	2	1	1	1	2	25
82013.01524	1.1934797	4	42	1	2	2	1	1	1	2	26
82014.21565	1.1937419	4	43	1	2	2	1	1	1	2	27
82015.41605	1.1935477	4	44	1	2	2	1	2	1	2	28
82016.61646	1.1933737	4	45	1	2	2	1	2	1	2	29
82017.81688	1.1937565	4	46	1	2	2	1	2	1	2	30
82019.01729	1.1935862	4	47	1	2	2	1	3	1	2	31
82020.21771	1.1934016	4	48	1	2	2	1	3	1	2	32
82021.43747	1.19079	4	49	1	3	3	17	3	2	3	1
82022.63514	1.193296	4	50	1	3	3	17	3	2	3	2
82023.83551	1.1933232	4	51	1	3	3	17	3	2	3	3
82025.03598	1.193461	4	52	1	3	3	17	3	2	3	4
82026.23639	1.1933344	4	53	1	3	3	17	3	2	3	5
82027.43675	1.1936455	4	54	1	3	3	17	3	2	3	6
82028.63722	1.1935298	4	55	1	3	3	17	3	2	3	7
82029.8376	1.1938026	4	56	1	3	3	17	3	2	3	8
82031.03801	1.1936265	4	57	1	3	3	17	3	2	3	9
82032.23848	1.193379	4	58	1	3	3	17	3	2	3	10
82033.43885	1.1937303	4	59	1	3	3	17	3	2	3	11
82034.63926	1.1935199	4	60	1	3	3	17	3	2	3	12
82035.83965	1.1933538	4	61	1	3	3	17	3	2	3	13
82037.04009	1.1936853	4	62	1	3	3	17	3	2	3	14
82038.24051	1.1934794	4	63	1	3	3	17	3	2	3	15
82039.44092	1.1932899	4	64	1	3	3	17	3	2	3	16
82040.65063	1.1923011	4	65	1	2	1	1	1	1	4	1
82041.85004	1.1930654	4	66	1	2	1	1	1	1	4	2
82043.05049	1.1934683	4	67	1	2	1	1	1	1	4	3
