onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
94408.97038	1.2176112	4	1	1	3	3	17	3	2	1	1
94410.19508	1.193664	4	2	1	3	3	17	3	2	1	2
94411.39575	1.1931886	4	3	1	3	3	17	3	2	1	3
94412.59582	1.1933331	4	4	1	3	3	17	3	2	1	4
94413.79703	1.19357	4	5	1	3	3	17	3	2	1	5
94414.99674	1.1932241	4	6	1	3	3	17	3	2	1	6
94416.19726	1.1928814	4	7	1	3	3	17	3	2	1	7
94417.3974	1.1934866	4	8	1	3	3	17	3	2	1	8
94418.59775	1.1932998	4	9	1	3	3	17	3	2	1	9
94419.79814	1.1931692	4	10	1	3	3	17	3	2	1	10
94420.9989	1.1931264	4	11	1	3	3	17	3	2	1	11
94422.19898	1.1934005	4	12	1	3	3	17	3	2	1	12
94423.39946	1.193201	4	13	1	3	3	17	3	2	1	13
94424.60012	1.1958872	4	14	1	3	3	17	3	2	1	14
94425.80015	1.1935823	4	15	1	3	3	17	3	2	1	15
94427.00061	1.1934574	4	16	1	3	3	17	3	2	1	16
94428.21848	1.1927802	4	17	1	2	2	1	1	1	2	1
94429.418	1.1936103	4	18	1	2	2	1	1	1	2	2
94430.61851	1.1932569	4	19	1	2	2	1	1	1	2	3
94431.81893	1.1936024	4	20	1	2	2	1	2	1	2	4
94433.01932	1.1934524	4	21	1	2	2	1	2	1	2	5
94434.21975	1.1939792	4	22	1	2	2	1	2	1	2	6
94435.42042	1.1930841	4	23	1	2	2	1	1	1	2	7
94436.62055	1.1933704	4	24	1	2	2	1	1	1	2	8
94437.82098	1.1932356	4	25	1	2	2	1	1	1	2	9
94439.02176	1.1932068	4	26	1	2	2	1	2	1	2	10
94440.2218	1.1939376	4	27	1	2	2	1	2	1	2	11
94441.42251	1.1931982	4	28	1	2	2	1	2	1	2	12
94442.62263	1.1934465	4	29	1	2	2	1	1	1	2	13
94443.82331	1.1935543	4	30	1	2	2	1	1	1	2	14
94445.02338	1.1933066	4	31	1	2	2	1	1	1	2	15
94446.2242	1.1932253	4	32	1	2	2	1	2	1	2	16
94447.42426	1.193935	4	33	1	2	2	1	2	1	2	17
94448.62516	1.1932621	4	34	1	2	2	1	2	1	2	18
94449.82536	1.1937584	4	35	1	2	2	1	1	1	2	19
94451.02598	1.1929185	4	36	1	2	2	1	1	1	2	20
