onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
2864.659605	1.1996121	1	1	1	3	3	17	3	2	1	1
2865.867434	1.191596	1	2	1	3	3	17	3	2	1	2
2867.067236	1.1916703	1	3	1	3	3	17	3	2	1	3
2868.26711	1.1916154	1	4	1	3	3	17	3	2	1	4
2869.46754	1.1915831	1	5	1	3	3	17	3	2	1	5
2870.666781	1.1918892	1	6	1	3	3	17	3	2	1	6
2871.866806	1.191235	1	7	1	3	3	17	3	2	1	7
2873.066459	1.1914029	1	8	1	3	3	17	3	2	1	8
2874.266105	1.1915662	1	9	1	3	3	17	3	2	1	9
2875.465964	1.1918828	1	10	1	3	3	17	3	2	1	10
2876.6661	1.1912523	1	11	1	3	3	17	3	2	1	11
2877.865613	1.191561	1	12	1	3	3	17	3	2	1	12
2879.065435	1.191582	1	13	1	3	3	17	3	2	1	13
2880.265272	1.1915623	1	14	1	3	3	17	3	2	1	14
2881.465088	1.1915552	1	15	1	3	3	17	3	2	1	15
2882.665233	1.1912332	1	16	1	3	3	17	3	2	1	16
2883.873667	1.1909398	1	17	1	1	1	2	1	1	2	1
2885.072872	1.1915637	1	18	1	1	1	8	1	1	2	2
2886.272707	1.191556	1	19	1	1	1	6	1	1	2	3
2887.472543	1.1915651	1	20	1	1	1	4	1	1	2	4
2888.672368	1.1915174	1	21	1	1	1	2	2	1	2	5
2889.872156	1.1916166	1	22	1	1	1	8	2	1	2	6
2891.072041	1.191599	1	23	1	1	1	6	2	1	2	7
2892.271833	1.1915709	1	24	1	1	1	4	2	1	2	8
2893.47168	1.1915305	1	25	1	1	1	8	1	1	2	9
2894.671469	1.1916468	1	26	1	1	1	6	1	1	2	10
2895.871321	1.1915673	1	27	1	1	1	4	1	1	2	11
2897.071169	1.1917106	1	28	1	1	1	2	1	1	2	12
2898.271018	1.1915328	1	29	1	1	1	8	2	1	2	13
2899.471159	1.1912028	1	30	1	1	1	6	2	1	2	14
2900.670629	1.1916075	1	31	1	1	1	4	2	1	2	15
2901.870491	1.1915377	1	32	1	1	1	2	2	1	2	16
2903.070272	1.1915875	1	33	1	1	1	8	1	1	2	17
2904.27013	1.1915535	1	34	1	1	1	6	1	1	2	18
2905.469972	1.1915361	1	35	1	1	1	4	1	1	2	19
