onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
n/a	n/a	1	1	1	3	3	17	3	2	719.6897647	720.8810534
n/a	n/a	1	2	1	3	3	17	3	2	720.8892702	722.0808796
n/a	n/a	1	3	1	3	3	17	3	2	722.0890832	723.2807181
n/a	n/a	1	4	1	3	3	17	3	2	723.2889218	724.4805185
n/a	n/a	1	5	1	3	3	17	3	2	724.4895114	725.6809469
n/a	n/a	1	6	1	3	3	17	3	2	725.688612	726.8800941
n/a	n/a	1	7	1	3	3	17	3	2	726.888278	728.0799212
n/a	n/a	1	8	1	3	3	17	3	2	728.0882466	729.2796644
n/a	n/a	1	9	1	3	3	17	3	2	729.2879518	730.4795301
n/a	n/a	1	10	1	3	3	17	3	2	730.4877954	731.679318
n/a	n/a	1	11	1	3	3	17	3	2	731.6875849	732.8791285
n/a	n/a	1	12	1	3	3	17	3	2	732.887403	734.0789366
n/a	n/a	1	13	1	3	3	17	3	2	734.0872114	735.2787627
n/a	n/a	1	14	1	3	3	17	3	2	735.2870471	736.4785853
n/a	n/a	1	15	1	3	3	17	3	2	736.4868584	737.6784362
n/a	n/a	1	16	1	3	3	17	3	2	737.6867008	738.8782678
n/a	n/a	1	17	1	1	2	2	1	1	738.9370983	740.128081
n/a	n/a	1	18	1	1	2	10	1	1	740.1363426	741.3278786
n/a	n/a	1	19	1	1	2	2	2	1	741.336148	742.5277039
n/a	n/a	1	20	1	1	2	10	2	1	742.5359754	743.7275628
n/a	n/a	1	21	1	1	2	2	1	1	743.7358303	744.9273715
n/a	n/a	1	22	1	1	2	10	1	1	744.9356393	746.1272006
n/a	n/a	1	23	1	1	2	2	2	1	746.1354678	747.3270361
n/a	n/a	1	24	1	1	2	10	2	1	747.3353064	748.5268823
n/a	n/a	1	25	1	1	2	10	1	1	748.5351272	749.7266851
n/a	n/a	1	26	1	1	2	2	1	1	749.734948	750.9265041
n/a	n/a	1	27	1	1	2	10	2	1	750.9347749	752.1263362
n/a	n/a	1	28	1	1	2	2	2	1	752.1346006	753.3261544
n/a	n/a	1	29	1	1	2	10	1	1	753.3344269	754.5259799
n/a	n/a	1	30	1	1	2	2	1	1	754.5343849	755.7258172
n/a	n/a	1	31	1	1	2	10	2	1	755.7340802	756.9256368
n/a	n/a	1	32	1	1	2	2	2	1	756.9339067	758.1254608
n/a	n/a	1	33	1	1	2	10	1	1	758.1337341	759.3253399
n/a	n/a	1	34	1	1	2	2	1	1	759.3335683	760.5251473
n/a	n/a	1	35	1	1	2	10	2	1	760.5334204	761.7249762
n/a	n/a	1	36	1	1	2	2	2	1	761.7332385	762.9247694
n/a	n/a	1	37	1	1	2	10	1	1	762.9330398	764.1245969
n/a	n/a	1	38	1	1	2	2	1	1	764.1328666	765.3244365
n/a	n/a	1	39	1	1	2	10	2	1	765.3326936	766.5242422
n/a	n/a	1	40	1	1	2	2	2	1	766.5325189	767.7240746
n/a	n/a	1	41	1	1	2	10	1	1	767.7323553	768.9238954
n/a	n/a	1	42	1	1	2	2	1	1	768.9321716	770.1237239
n/a	n/a	1	43	1	1	2	10	2	1	770.1319964	771.3235801
n/a	n/a	1	44	1	1	2	2	2	1	771.3318513	772.5233795
n/a	n/a	1	45	1	1	2	10	1	1	772.5316506	773.723209
n/a	n/a	1	46	1	1	2	2	1	1	773.7314761	774.9230337
n/a	n/a	1	47	1	1	2	10	2	1	774.9313985	776.1228764
n/a	n/a	1	48	1	1	2	2	2	1	776.1311477	777.3226882
n/a	n/a	1	49	1	3	3	17	3	2	777.3309457	778.5225124
n/a	n/a	1	50	1	3	3	17	3	2	778.5307719	779.730656
n/a	n/a	1	51	1	3	3	17	3	2	779.7389215	780.930477
n/a	n/a	1	52	1	3	3	17	3	2	780.9387594	782.1303059
n/a	n/a	1	53	1	3	3	17	3	2	782.1385669	783.3301237
n/a	n/a	1	54	1	3	3	17	3	2	783.3383918	784.5299562
n/a	n/a	1	55	1	3	3	17	3	2	784.5383085	785.7297764
n/a	n/a	1	56	1	3	3	17	3	2	785.7380428	786.9296027
n/a	n/a	1	57	1	3	3	17	3	2	786.9378772	788.1294481
n/a	n/a	1	58	1	3	3	17	3	2	788.1377	789.3292978
n/a	n/a	1	59	1	3	3	17	3	2	789.3375317	790.5290823
n/a	n/a	1	60	1	3	3	17	3	2	790.537353	791.7289114
n/a	n/a	1	61	1	3	3	17	3	2	791.7372496	792.9287389
n/a	n/a	1	62	1	3	3	17	3	2	792.9370125	794.1285667
n/a	n/a	1	63	1	3	3	17	3	2	794.1368613	795.3284013
n/a	n/a	1	64	1	3	3	17	3	2	795.3366738	796.5282348
n/a	n/a	1	65	1	1	1	2	1	1	796.544835	797.7363882
n/a	n/a	1	66	1	1	1	10	1	1	797.7446564	798.9362174
n/a	n/a	1	67	1	1	1	2	2	1	798.9444842	800.1360357
n/a	n/a	1	68	1	1	1	10	2	1	800.1443067	801.3358645
n/a	n/a	1	69	1	1	1	2	1	1	801.3441362	802.5356905
n/a	n/a	1	70	1	1	1	10	1	1	802.543962	803.7355368
n/a	n/a	1	71	1	1	1	2	2	1	803.743795	804.9353596
n/a	n/a	1	72	1	1	1	10	2	1	804.9436159	806.1351724
n/a	n/a	1	73	1	1	1	10	1	1	806.1434428	807.335001
n/a	n/a	1	74	1	1	1	2	1	1	807.3432726	808.5348266
n/a	n/a	1	75	1	1	1	10	2	1	808.5430973	809.7346658
n/a	n/a	1	76	1	1	1	2	2	1	809.7429408	810.9345001
n/a	n/a	1	77	1	1	1	10	1	1	810.9427663	812.1343463
n/a	n/a	1	78	1	1	1	2	1	1	812.1425946	813.3341681
n/a	n/a	1	79	1	1	1	10	2	1	813.3424408	814.5341262
n/a	n/a	1	80	1	1	1	2	2	1	814.5423108	815.7337958
n/a	n/a	1	81	1	1	1	10	1	1	815.7420667	816.9336231
n/a	n/a	1	82	1	1	1	2	1	1	816.9418866	818.1334442
n/a	n/a	1	83	1	1	1	10	2	1	818.1417159	819.3332633
n/a	n/a	1	84	1	1	1	2	2	1	819.341553	820.5331354
n/a	n/a	1	85	1	1	1	10	1	1	820.5414349	821.7329263
n/a	n/a	1	86	1	1	1	2	1	1	821.7411966	822.9327568
n/a	n/a	1	87	1	1	1	10	2	1	822.9410258	824.1325837
n/a	n/a	1	88	1	1	1	2	2	1	824.140851	825.3324135
n/a	n/a	1	89	1	1	1	10	1	1	825.3406844	826.5322385
n/a	n/a	1	90	1	1	1	2	1	1	826.540504	827.7320621
n/a	n/a	1	91	1	1	1	10	2	1	827.7403371	828.9319228
n/a	n/a	1	92	1	1	1	2	2	1	828.9401852	830.1317125
n/a	n/a	1	93	1	1	1	10	1	1	830.1399849	831.3315539
n/a	n/a	1	94	1	1	1	2	1	1	831.3398158	832.531368
n/a	n/a	1	95	1	1	1	10	2	1	832.5396379	833.7311871
n/a	n/a	1	96	1	1	1	2	2	1	833.739493	834.9310154
n/a	n/a	1	97	1	3	3	17	3	2	834.9392662	836.1308232
n/a	n/a	1	98	1	3	3	17	3	2	836.139105	837.3306614
n/a	n/a	1	99	1	3	3	17	3	2	837.3389326	838.5304795
n/a	n/a	1	100	1	3	3	17	3	2	838.5387446	839.7303037
n/a	n/a	1	101	1	3	3	17	3	2	839.7385734	840.9301431
n/a	n/a	1	102	1	3	3	17	3	2	840.9384365	842.13033
n/a	n/a	1	103	1	3	3	17	3	2	842.1385003	843.3297874
n/a	n/a	1	104	1	3	3	17	3	2	843.3380549	844.5301072
n/a	n/a	1	105	1	3	3	17	3	2	844.5382944	845.7295013
n/a	n/a	1	106	1	3	3	17	3	2	845.7377694	846.9293297
n/a	n/a	1	107	1	3	3	17	3	2	846.9375907	848.1291917
n/a	n/a	1	108	1	3	3	17	3	2	848.1374478	849.3289699
n/a	n/a	1	109	1	3	3	17	3	2	849.3372485	850.5288246
n/a	n/a	1	110	1	3	3	17	3	2	850.5370935	851.7286396
n/a	n/a	1	111	1	3	3	17	3	2	851.7369077	852.9284529
