onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
29880.90972	1.2177269	4	1	1	3	3	17	3	2	1	1
29882.1343	1.1935157	4	2	1	3	3	17	3	2	1	2
29883.33467	1.1933679	4	3	1	3	3	17	3	2	1	3
29884.53508	1.1936125	4	4	1	3	3	17	3	2	1	4
29885.73628	1.1935407	4	5	1	3	3	17	3	2	1	5
29886.93602	1.1936474	4	6	1	3	3	17	3	2	1	6
29888.13626	1.193243	4	7	1	3	3	17	3	2	1	7
29889.33664	1.1936066	4	8	1	3	3	17	3	2	1	8
29890.537	1.1934994	4	9	1	3	3	17	3	2	1	9
29891.73748	1.1931994	4	10	1	3	3	17	3	2	1	10
29892.93798	1.1934245	4	11	1	3	3	17	3	2	1	11
29894.13829	1.1933864	4	12	1	3	3	17	3	2	1	12
29895.33864	1.1937388	4	13	1	3	3	17	3	2	1	13
29896.53913	1.1934656	4	14	1	3	3	17	3	2	1	14
29897.73983	1.1929664	4	15	1	3	3	17	3	2	1	15
29898.9399	1.1932362	4	16	1	3	3	17	3	2	1	16
29900.17665	1.1990116	4	17	1	2	1	1	1	1	2	1
29901.38238	1.1935224	4	18	1	2	1	1	1	1	2	2
29902.5828	1.1933189	4	19	1	2	1	1	1	1	2	3
29903.7832	1.1936859	4	20	1	2	1	1	2	1	2	4
29904.98398	1.1931219	4	21	1	2	1	1	2	1	2	5
29906.18408	1.1931862	4	22	1	2	1	1	2	1	2	6
29907.38441	1.1936002	4	23	1	2	1	1	1	1	2	7
29908.5849	1.1934262	4	24	1	2	1	1	1	1	2	8
29909.7853	1.1933229	4	25	1	2	1	1	1	1	2	9
29910.98564	1.1936858	4	26	1	2	1	1	2	1	2	10
29912.18611	1.1934354	4	27	1	2	1	1	2	1	2	11
29913.38648	1.19382	4	28	1	2	1	1	2	1	2	12
29914.58691	1.1935829	4	29	1	2	1	1	1	1	2	13
29915.78731	1.1934515	4	30	1	2	1	1	1	1	2	14
29916.98776	1.1932781	4	31	1	2	1	1	1	1	2	15
29918.18818	1.1931894	4	32	1	2	1	1	2	1	2	16
29919.38858	1.1935005	4	33	1	2	1	1	2	1	2	17
29920.58895	1.193318	4	34	1	2	1	1	2	1	2	18
29921.78936	1.1936304	4	35	1	2	1	1	1	1	2	19
29922.98982	1.1934003	4	36	1	2	1	1	1	1	2	20
29924.19022	1.1921043	4	37	1	2	1	1	1	1	2	21
29925.39195	1.1907211	4	38	1	2	1	1	2	1	2	22
29926.59209	1.1910435	4	39	1	2	1	1	2	1	2	23
29927.79291	1.1905575	4	40	1	2	1	1	2	1	2	24
29928.99312	1.1907802	4	41	1	2	1	1	1	1	2	25
29930.19338	1.1910333	4	42	1	2	1	1	1	1	2	26
29931.39417	1.190601	4	43	1	2	1	1	1	1	2	27
29932.59443	1.1907428	4	44	1	2	1	1	2	1	2	28
29933.79481	1.190737	4	45	1	2	1	1	2	1	2	29
29934.99501	1.1909915	4	46	1	2	1	1	2	1	2	30
29936.19577	1.1905992	4	47	1	2	1	1	3	1	2	31
29937.39596	1.1908084	4	48	1	2	1	1	3	1	2	32
29938.60355	1.1934234	4	49	1	3	3	17	3	2	3	1
29939.80419	1.1930562	4	50	1	3	3	17	3	2	3	2
29941.00428	1.1932048	4	51	1	3	3	17	3	2	3	3
29942.20466	1.1936056	4	52	1	3	3	17	3	2	3	4
29943.40513	1.1933453	4	53	1	3	3	17	3	2	3	5
29944.6055	1.1932417	4	54	1	3	3	17	3	2	3	6
29945.80589	1.1935586	4	55	1	3	3	17	3	2	3	7
29947.00634	1.1933263	4	56	1	3	3	17	3	2	3	8
29948.20671	1.1932313	4	57	1	3	3	17	3	2	3	9
29949.40715	1.1935232	4	58	1	3	3	17	3	2	3	10
29950.60761	1.1933361	4	59	1	3	3	17	3	2	3	11
29951.80795	1.1932139	4	60	1	3	3	17	3	2	3	12
29953.00836	1.193504	4	61	1	3	3	17	3	2	3	13
29954.20876	1.193316	4	62	1	3	3	17	3	2	3	14
29955.40959	1.1932247	4	63	1	3	3	17	3	2	3	15
29956.60962	1.1933905	4	64	1	3	3	17	3	2	3	16
29957.80999	1.1932819	4	65	1	2	2	1	1	1	4	1
29959.01043	1.1936178	4	66	1	2	2	1	1	1	4	2
29960.21116	1.1936921	4	67	1	2	2	1	1	1	4	3
29961.41128	1.1932406	4	68	1	2	2	1	2	1	4	4
29962.61163	1.1935682	4	69	1	2	2	1	2	1	4	5
29963.81208	1.1939126	4	70	1	2	2	1	2	1	4	6
29965.01246	1.1932772	4	71	1	2	2	1	1	1	4	7
29966.21286	1.1935618	4	72	1	2	2	1	1	1	4	8
29967.41326	1.1934492	4	73	1	2	2	1	1	1	4	9
29968.61404	1.1933935	4	74	1	2	2	1	2	1	4	10
29969.81417	1.1934569	4	75	1	2	2	1	2	1	4	11
29971.0145	1.1933363	4	76	1	2	2	1	2	1	4	12
29972.21494	1.1931161	4	77	1	2	2	1	1	1	4	13
29973.41536	1.1934263	4	78	1	2	2	1	1	1	4	14
29974.61574	1.1932829	4	79	1	2	2	1	1	1	4	15
29975.81615	1.1935967	4	80	1	2	2	1	2	1	4	16
29977.01694	1.193004	4	81	1	2	2	1	2	1	4	17
29978.21703	1.1936534	4	82	1	2	2	1	2	1	4	18
29979.4174	1.1935856	4	83	1	2	2	1	1	1	4	19
29980.61816	1.1930875	4	84	1	2	2	1	1	1	4	20
29981.81821	1.1932914	4	85	1	2	2	1	1	1	4	21
29983.0186	1.193598	4	86	1	2	2	1	2	1	4	22
29984.21939	1.1930123	4	87	1	2	2	1	2	1	4	23
29985.41944	1.1933111	4	88	1	2	2	1	2	1	4	24
29986.62007	1.1934151	4	89	1	2	2	1	1	1	4	25
29987.8203	1.1934517	4	90	1	2	2	1	1	1	4	26
29989.02067	1.1934868	4	91	1	2	2	1	1	1	4	27
29990.22112	1.193265	4	92	1	2	2	1	2	1	4	28
29991.42148	1.1937691	4	93	1	2	2	1	2	1	4	29
29992.62206	1.1934028	4	94	1	2	2	1	2	1	4	30
29993.82235	1.1933921	4	95	1	2	2	1	3	1	4	31
29995.0231	1.1928531	4	96	1	2	2	1	3	1	4	32
29996.22312	1.1936418	4	97	1	3	3	17	3	2	5	1
29997.42356	1.1934378	4	98	1	3	3	17	3	2	5	2
29998.62397	1.1933246	4	99	1	3	3	17	3	2	5	3
29999.82438	1.1932143	4	100	1	3	3	17	3	2	5	4
30001.02475	1.1936936	4	101	1	3	3	17	3	2	5	5
30002.22552	1.1932976	4	102	1	3	3	17	3	2	5	6
30003.42558	1.1935222	4	103	1	3	3	17	3	2	5	7
30004.62602	1.1933898	4	104	1	3	3	17	3	2	5	8
30005.82641	1.1932051	4	105	1	3	3	17	3	2	5	9
30007.02679	1.1935304	4	106	1	3	3	17	3	2	5	10
30008.22763	1.1929345	4	107	1	3	3	17	3	2	5	11
30009.42799	1.1933087	4	108	1	3	3	17	3	2	5	12
30010.62808	1.1934642	4	109	1	3	3	17	3	2	5	13
30011.82849	1.1933341	4	110	1	3	3	17	3	2	5	14
30013.0289	1.1935939	4	111	1	3	3	17	3	2	5	15
30014.22932	1.1933813	4	112	1	3	3	17	3	2	5	16
30015.43962	1.1917876	4	113	1	2	1	1	1	1	6	1
30016.63844	1.1932815	4	114	1	2	1	1	1	1	6	2
30017.83882	1.1936199	4	115	1	2	1	1	1	1	6	3
30019.0393	1.193369	4	116	1	2	1	1	2	1	6	4
30020.23965	1.1937026	4	117	1	2	1	1	2	1	6	5
30021.44042	1.193345	4	118	1	2	1	1	2	1	6	6
30022.64083	1.1932846	4	119	1	2	1	1	1	1	6	7
30023.8413	1.1929653	4	120	1	2	1	1	1	1	6	8
30025.04135	1.1931833	4	121	1	2	1	1	1	1	6	9
30026.24169	1.1935515	4	122	1	2	1	1	2	1	6	10
30027.44215	1.1933018	4	123	1	2	1	1	2	1	6	11
30028.64256	1.1932248	4	124	1	2	1	1	2	1	6	12
30029.84321	1.193292	4	125	1	2	1	1	1	1	6	13
30031.0437	1.1931755	4	126	1	2	1	1	1	1	6	14
30032.24376	1.1933555	4	127	1	2	1	1	1	1	6	15
30033.44422	1.1931586	4	128	1	2	1	1	2	1	6	16
30034.64464	1.1934879	4	129	1	2	1	1	2	1	6	17
30035.84499	1.1933298	4	130	1	2	1	1	2	1	6	18
30037.04544	1.1935974	4	131	1	2	1	1	1	1	6	19
30038.24584	1.1933551	4	132	1	2	1	1	1	1	6	20
30039.44665	1.1928112	4	133	1	2	1	1	1	1	6	21
30040.64663	1.1934975	4	134	1	2	1	1	2	1	6	22
30041.84748	1.1929007	4	135	1	2	1	1	2	1	6	23
30043.04747	1.1936996	4	136	1	2	1	1	2	1	6	24
30044.24824	1.1932261	4	137	1	2	1	1	1	1	6	25
30045.44835	1.1935072	4	138	1	2	1	1	1	1	6	26
30046.64904	1.1929703	4	139	1	2	1	1	1	1	6	27
30047.84911	1.1932094	4	140	1	2	1	1	2	1	6	28
30049.04951	1.1936957	4	141	1	2	1	1	2	1	6	29
30050.24996	1.1935592	4	142	1	2	1	1	2	1	6	30
30051.45036	1.1935704	4	143	1	2	1	1	3	1	6	31
30052.65109	1.1931004	4	144	1	2	1	1	3	1	6	32
30053.85105	1.1940998	4	145	1	3	3	17	3	2	7	1
30055.05195	1.1931174	4	146	1	3	3	17	3	2	7	2
30056.25231	1.1931477	4	147	1	3	3	17	3	2	7	3
30057.45278	1.192878	4	148	1	3	3	17	3	2	7	4
30058.65278	1.1939463	4	149	1	3	3	17	3	2	7	5
30059.85374	1.1930103	4	150	1	3	3	17	3	2	7	6
30061.05395	1.1931562	4	151	1	3	3	17	3	2	7	7
30062.25401	1.1933362	4	152	1	3	3	17	3	2	7	8
30063.45485	1.1927622	4	153	1	3	3	17	3	2	7	9
30064.65484	1.1936108	4	154	1	3	3	17	3	2	7	10
30065.85563	1.193612	4	155	1	3	3	17	3	2	7	11
30067.05609	1.192818	4	156	1	3	3	17	3	2	7	12
30068.25607	1.1935584	4	157	1	3	3	17	3	2	7	13
30069.45652	1.1933401	4	158	1	3	3	17	3	2	7	14
30070.6571	1.193028	4	159	1	3	3	17	3	2	7	15
30071.85738	1.1934437	4	160	1	3	3	17	3	2	7	16
30073.05769	1.1934128	4	161	1	2	2	1	1	1	8	1
30074.25814	1.1932052	4	162	1	2	2	1	1	1	8	2
30075.4585	1.1936244	4	163	1	2	2	1	1	1	8	3
30076.65896	1.1934026	4	164	1	2	2	1	2	1	8	4
30077.85933	1.1933221	4	165	1	2	2	1	2	1	8	5
30079.05982	1.1935562	4	166	1	2	2	1	2	1	8	6
30080.26019	1.1934203	4	167	1	2	2	1	1	1	8	7
30081.46062	1.1932226	4	168	1	2	2	1	1	1	8	8
30082.66105	1.1936102	4	169	1	2	2	1	1	1	8	9
30083.8616	1.1934012	4	170	1	2	2	1	2	1	8	10
30085.06217	1.1934025	4	171	1	2	2	1	2	1	8	11
30086.26262	1.1929412	4	172	1	2	2	1	2	1	8	12
30087.46256	1.193278	4	173	1	2	2	1	1	1	8	13
30088.66302	1.1935424	4	174	1	2	2	1	1	1	8	14
30089.86343	1.1935557	4	175	1	2	2	1	1	1	8	15
30091.06413	1.1930969	4	176	1	2	2	1	2	1	8	16
30092.26426	1.1932846	4	177	1	2	2	1	2	1	8	17
30093.46468	1.1932297	4	178	1	2	2	1	2	1	8	18
30094.66513	1.1935327	4	179	1	2	2	1	1	1	8	19
30095.86588	1.1931567	4	180	1	2	2	1	1	1	8	20
30097.06613	1.1931573	4	181	1	2	2	1	1	1	8	21
30098.26637	1.1937503	4	182	1	2	2	1	2	1	8	22
30099.46682	1.1935422	4	183	1	2	2	1	2	1	8	23
30100.66733	1.1934035	4	184	1	2	2	1	2	1	8	24
30101.86784	1.1936662	4	185	1	2	2	1	1	1	8	25
30103.06835	1.1930352	4	186	1	2	2	1	1	1	8	26
30104.26841	1.1932336	4	187	1	2	2	1	1	1	8	27
30105.46884	1.1935779	4	188	1	2	2	1	2	1	8	28
30106.66923	1.1921478	4	189	1	2	2	1	2	1	8	29
30107.8711	1.1906592	4	190	1	2	2	1	2	1	8	30
30109.07137	1.1907401	4	191	1	2	2	1	3	1	8	31
30110.27221	1.190291	4	192	1	2	2	1	3	1	8	32
30111.47203	1.1908705	4	193	1	3	3	17	3	2	9	1
30112.67236	1.1909649	4	194	1	3	3	17	3	2	9	2
30113.87309	1.1906773	4	195	1	3	3	17	3	2	9	3
30115.07333	1.190837	4	196	1	3	3	17	3	2	9	4
30116.27374	1.1907314	4	197	1	3	3	17	3	2	9	5
30117.47415	1.1908077	4	198	1	3	3	17	3	2	9	6
30118.67441	1.1908861	4	199	1	3	3	17	3	2	9	7
30119.87517	1.1906301	4	200	1	3	3	17	3	2	9	8
30121.07541	1.1907643	4	201	1	3	3	17	3	2	9	9
30122.2757	1.1912455	4	202	1	3	3	17	3	2	9	10
30123.47643	1.1910931	4	203	1	3	3	17	3	2	9	11
30124.67715	1.1907562	4	204	1	3	3	17	3	2	9	12
30125.87718	1.1910032	4	205	1	3	3	17	3	2	9	13
30127.07762	1.1908102	4	206	1	3	3	17	3	2	9	14
30128.278	1.1906433	4	207	1	3	3	17	3	2	9	15
30129.47823	1.1922644	4	208	1	3	3	17	3	2	9	16
