onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
n/a	n/a	2	1	1	3	3	17	3	2	4581.624102	4582.815357
n/a	n/a	2	2	1	3	3	17	3	2	4582.823579	4584.015246
n/a	n/a	2	3	1	3	3	17	3	2	4584.023394	4585.215072
n/a	n/a	2	4	1	3	3	17	3	2	4585.223239	4586.414965
n/a	n/a	2	5	1	3	3	17	3	2	4586.423957	4587.615617
n/a	n/a	2	6	1	3	3	17	3	2	4587.623008	4588.814844
n/a	n/a	2	7	1	3	3	17	3	2	4588.822629	4590.014248
n/a	n/a	2	8	1	3	3	17	3	2	4590.022509	4591.213996
n/a	n/a	2	9	1	3	3	17	3	2	4591.222261	4592.413937
n/a	n/a	2	10	1	3	3	17	3	2	4592.422094	4593.613678
n/a	n/a	2	11	1	3	3	17	3	2	4593.622678	4594.813546
n/a	n/a	2	12	1	3	3	17	3	2	4594.821811	4596.013403
n/a	n/a	2	13	1	3	3	17	3	2	4596.021606	4597.213195
n/a	n/a	2	14	1	3	3	17	3	2	4597.221437	4598.413478
n/a	n/a	2	15	1	3	3	17	3	2	4598.421528	4599.613396
n/a	n/a	2	16	1	3	3	17	3	2	4599.621526	4600.812728
n/a	n/a	2	17	1	2	2	1	1	1	4600.838176	4602.029158
n/a	n/a	2	18	1	2	2	1	2	1	4602.0374	4603.229038
n/a	n/a	2	19	1	2	2	1	1	1	4603.23724	4604.428926
n/a	n/a	2	20	1	2	2	1	2	1	4604.437133	4605.628686
n/a	n/a	2	21	1	2	2	1	1	1	4605.636999	4606.828516
n/a	n/a	2	22	1	2	2	1	2	1	4606.836755	4608.028346
n/a	n/a	2	23	1	2	2	1	1	1	4608.036577	4609.22819
n/a	n/a	2	24	1	2	2	1	2	1	4609.236411	4610.428433
n/a	n/a	2	25	1	2	2	1	1	1	4610.43662	4611.627862
n/a	n/a	2	26	1	2	2	1	2	1	4611.63609	4612.827689
n/a	n/a	2	27	1	2	2	1	1	1	4612.835895	4614.027485
n/a	n/a	2	28	1	2	2	1	2	1	4614.035742	4615.227389
n/a	n/a	2	29	1	2	2	1	1	1	4615.235578	4616.427172
n/a	n/a	2	30	1	2	2	1	2	1	4616.435424	4617.627007
n/a	n/a	2	31	1	2	2	1	1	1	4617.635224	4618.826841
n/a	n/a	2	32	1	2	2	1	2	1	4618.835098	4620.026705
n/a	n/a	2	33	1	2	2	1	1	1	4620.034981	4621.226541
n/a	n/a	2	34	1	2	2	1	2	1	4621.234817	4622.426335
n/a	n/a	2	35	1	2	2	1	1	1	4622.434573	4623.626162
n/a	n/a	2	36	1	2	2	1	2	1	4623.634405	4624.826004
n/a	n/a	2	37	1	2	2	1	1	1	4624.834245	4626.026361
n/a	n/a	2	38	1	2	2	1	2	1	4626.034652	4627.225686
n/a	n/a	2	39	1	2	2	1	1	1	4627.233971	4628.42546
n/a	n/a	2	40	1	2	2	1	2	1	4628.43371	4629.625312
n/a	n/a	2	41	1	2	2	1	1	1	4629.633555	4630.825142
n/a	n/a	2	42	1	2	2	1	2	1	4630.833399	4632.024987
n/a	n/a	2	43	1	2	2	1	1	1	4632.033223	4633.224821
n/a	n/a	2	44	1	2	2	1	2	1	4633.23307	4634.424662
n/a	n/a	2	45	1	2	2	1	1	1	4634.432894	4635.624489
n/a	n/a	2	46	1	2	2	1	2	1	4635.632737	4636.824291
n/a	n/a	2	47	1	2	2	1	1	1	4636.832581	4638.02413
n/a	n/a	2	48	1	2	2	1	2	1	4638.032386	4639.224
n/a	n/a	2	49	1	3	3	17	3	2	4639.232472	4640.423884
n/a	n/a	2	50	1	3	3	17	3	2	4640.432103	4641.62361
n/a	n/a	2	51	1	3	3	17	3	2	4641.631855	4642.823457
n/a	n/a	2	52	1	3	3	17	3	2	4642.831705	4644.023307
n/a	n/a	2	53	1	3	3	17	3	2	4644.031566	4645.223132
n/a	n/a	2	54	1	3	3	17	3	2	4645.231353	4646.422983
n/a	n/a	2	55	1	3	3	17	3	2	4646.431226	4647.622795
n/a	n/a	2	56	1	3	3	17	3	2	4647.631035	4648.82267
n/a	n/a	2	57	1	3	3	17	3	2	4648.830915	4650.022474
n/a	n/a	2	58	1	3	3	17	3	2	4650.030715	4651.222819
n/a	n/a	2	59	1	3	3	17	3	2	4651.231063	4652.422218
n/a	n/a	2	60	1	3	3	17	3	2	4652.430409	4653.621973
n/a	n/a	2	61	1	3	3	17	3	2	4653.630217	4654.8218
n/a	n/a	2	62	1	3	3	17	3	2	4654.830051	4656.02161
n/a	n/a	2	63	1	3	3	17	3	2	4656.029864	4657.221498
n/a	n/a	2	64	1	3	3	17	3	2	4657.229745	4658.421413
n/a	n/a	2	65	1	2	1	1	1	1	4658.429547	4659.621147
n/a	n/a	2	66	1	2	1	1	2	1	4659.629386	4660.820928
n/a	n/a	2	67	1	2	1	1	1	1	4660.829249	4662.020768
n/a	n/a	2	68	1	2	1	1	2	1	4662.029073	4663.220621
n/a	n/a	2	69	1	2	1	1	1	1	4663.22893	4664.420466
n/a	n/a	2	70	1	2	1	1	2	1	4664.428868	4665.62032
n/a	n/a	2	71	1	2	1	1	1	1	4665.62855	4666.820248
n/a	n/a	2	72	1	2	1	1	2	1	4666.82843	4668.019967
n/a	n/a	2	73	1	2	1	1	1	1	4668.028211	4669.219829
n/a	n/a	2	74	1	2	1	1	2	1	4669.228101	4670.419652
n/a	n/a	2	75	1	2	1	1	1	1	4670.427878	4671.619438
n/a	n/a	2	76	1	2	1	1	2	1	4671.627681	4672.81926
n/a	n/a	2	77	1	2	1	1	1	1	4672.827507	4674.019098
n/a	n/a	2	78	1	2	1	1	2	1	4674.027354	4675.218929
n/a	n/a	2	79	1	2	1	1	1	1	4675.227188	4676.418791
n/a	n/a	2	80	1	2	1	1	2	1	4676.427075	4677.618618
n/a	n/a	2	81	1	2	1	1	1	1	4677.626871	4678.818477
n/a	n/a	2	82	1	2	1	1	2	1	4678.826709	4680.018248
n/a	n/a	2	83	1	2	1	1	1	1	4680.026575	4681.218121
n/a	n/a	2	84	1	2	1	1	2	1	4681.226341	4682.417912
n/a	n/a	2	85	1	2	1	1	1	1	4682.42629	4683.617745
n/a	n/a	2	86	1	2	1	1	2	1	4683.626034	4684.817627
n/a	n/a	2	87	1	2	1	1	1	1	4684.825856	4686.017475
n/a	n/a	2	88	1	2	1	1	2	1	4686.025723	4687.217323
n/a	n/a	2	89	1	2	1	1	1	1	4687.225565	4688.417166
n/a	n/a	2	90	1	2	1	1	2	1	4688.425774	4689.616947
n/a	n/a	2	91	1	2	1	1	1	1	4689.625625	4690.816817
n/a	n/a	2	92	1	2	1	1	2	1	4690.825018	4692.016618
n/a	n/a	2	93	1	2	1	1	1	1	4692.024836	4693.21646
n/a	n/a	2	94	1	2	1	1	2	1	4693.224691	4694.416287
n/a	n/a	2	95	1	2	1	1	1	1	4694.42453	4695.616172
n/a	n/a	2	96	1	2	1	1	2	1	4695.624389	4696.815963
n/a	n/a	2	97	1	3	3	17	3	2	4696.824206	4698.015761
n/a	n/a	2	98	1	3	3	17	3	2	4698.024042	4699.215626
n/a	n/a	2	99	1	3	3	17	3	2	4699.223874	4700.415879
n/a	n/a	2	100	1	3	3	17	3	2	4700.424074	4701.615255
n/a	n/a	2	101	1	3	3	17	3	2	4701.623501	4702.815125
n/a	n/a	2	102	1	3	3	17	3	2	4702.823452	4704.014936
n/a	n/a	2	103	1	3	3	17	3	2	4704.023181	4705.214743
n/a	n/a	2	104	1	3	3	17	3	2	4705.223018	4706.414634
n/a	n/a	2	105	1	3	3	17	3	2	4706.422869	4707.61449
n/a	n/a	2	106	1	3	3	17	3	2	4707.622738	4708.814241
n/a	n/a	2	107	1	3	3	17	3	2	4708.822474	4710.014128
n/a	n/a	2	108	1	3	3	17	3	2	4710.022351	4711.213972
n/a	n/a	2	109	1	3	3	17	3	2	4711.222198	4712.413771
n/a	n/a	2	110	1	3	3	17	3	2	4712.421995	4713.613583
n/a	n/a	2	111	1	3	3	17	3	2	4713.621844	4714.813472
n/a	n/a	2	112	1	3	3	17	3	2	4714.821681	4716.013234
n/a	n/a	2	113	1	2	2	1	1	1	4716.029908	4717.221481
n/a	n/a	2	114	1	2	2	1	2	1	4717.229691	4718.421227
n/a	n/a	2	115	1	2	2	1	1	1	4718.42949	4719.621102
n/a	n/a	2	116	1	2	2	1	2	1	4719.629339	4720.820949
n/a	n/a	2	117	1	2	2	1	1	1	4720.829193	4722.021417
n/a	n/a	2	118	1	2	2	1	2	1	4722.029377	4723.220549
n/a	n/a	2	119	1	2	2	1	1	1	4723.228788	4724.420389
n/a	n/a	2	120	1	2	2	1	2	1	4724.428633	4725.620211
n/a	n/a	2	121	1	2	2	1	1	1	4725.628454	4726.820026
n/a	n/a	2	122	1	2	2	1	2	1	4726.828286	4728.019924
n/a	n/a	2	123	1	2	2	1	1	1	4728.02818	4729.219717
n/a	n/a	2	124	1	2	2	1	2	1	4729.227966	4730.419525
n/a	n/a	2	125	1	2	2	1	1	1	4730.427763	4731.619348
n/a	n/a	2	126	1	2	2	1	2	1	4731.627597	4732.8196
n/a	n/a	2	127	1	2	2	1	1	1	4732.827462	4734.019029
n/a	n/a	2	128	1	2	2	1	2	1	4734.027283	4735.218862
n/a	n/a	2	129	1	2	2	1	1	1	4735.227112	4736.418696
n/a	n/a	2	130	1	2	2	1	2	1	4736.426959	4737.61853
n/a	n/a	2	131	1	2	2	1	1	1	4737.626792	4738.818361
n/a	n/a	2	132	1	2	2	1	2	1	4738.826688	4740.018673
n/a	n/a	2	133	1	2	2	1	1	1	4740.026889	4741.218044
n/a	n/a	2	134	1	2	2	1	2	1	4741.226275	4742.417866
n/a	n/a	2	135	1	2	2	1	1	1	4742.426177	4743.617691
n/a	n/a	2	136	1	2	2	1	2	1	4743.625959	4744.817526
n/a	n/a	2	137	1	2	2	1	1	1	4744.825776	4746.017398
n/a	n/a	2	138	1	2	2	1	2	1	4746.02565	4747.217251
n/a	n/a	2	139	1	2	2	1	1	1	4747.225494	4748.417082
n/a	n/a	2	140	1	2	2	1	2	1	4748.425311	4749.616894
n/a	n/a	2	141	1	2	2	1	1	1	4749.625168	4750.816748
n/a	n/a	2	142	1	2	2	1	2	1	4750.824985	4752.016563
n/a	n/a	2	143	1	2	2	1	1	1	4752.024825	4753.216405
n/a	n/a	2	144	1	2	2	1	2	1	4753.224638	4754.41624
n/a	n/a	2	145	1	3	3	17	3	2	4754.424474	4755.616051
n/a	n/a	2	146	1	3	3	17	3	2	4755.624289	4756.815976
n/a	n/a	2	147	1	3	3	17	3	2	4756.824152	4758.015741
n/a	n/a	2	148	1	3	3	17	3	2	4758.023973	4759.21556
n/a	n/a	2	149	1	3	3	17	3	2	4759.223889	4760.415393
n/a	n/a	2	150	1	3	3	17	3	2	4760.423651	4761.615254
n/a	n/a	2	151	1	3	3	17	3	2	4761.62348	4762.815032
n/a	n/a	2	152	1	3	3	17	3	2	4762.823295	4764.014917
n/a	n/a	2	153	1	3	3	17	3	2	4764.023143	4765.214748
n/a	n/a	2	154	1	3	3	17	3	2	4765.223028	4766.414576
n/a	n/a	2	155	1	3	3	17	3	2	4766.42281	4767.614406
n/a	n/a	2	156	1	3	3	17	3	2	4767.622657	4768.814239
n/a	n/a	2	157	1	3	3	17	3	2	4768.82249	4770.014083
n/a	n/a	2	158	1	3	3	17	3	2	4770.022326	4771.213942
n/a	n/a	2	159	1	3	3	17	3	2	4771.222179	4772.413722
n/a	n/a	2	160	1	3	3	17	3	2	4772.421975	4773.613539
n/a	n/a	2	161	1	2	1	1	1	1	4773.621777	4774.813384
n/a	n/a	2	162	1	2	1	1	2	1	4774.82162	4776.013187
n/a	n/a	2	163	1	2	1	1	1	1	4776.021439	4777.213057
n/a	n/a	2	164	1	2	1	1	2	1	4777.221301	4778.412876
n/a	n/a	2	165	1	2	1	1	1	1	4778.421106	4779.61321
n/a	n/a	2	166	1	2	1	1	2	1	4779.621404	4780.812587
n/a	n/a	2	167	1	2	1	1	1	1	4780.820836	4782.012387
n/a	n/a	2	168	1	2	1	1	2	1	4782.020638	4783.212242
n/a	n/a	2	169	1	2	1	1	1	1	4783.220469	4784.412073
n/a	n/a	2	170	1	2	1	1	2	1	4784.420307	4785.611923
n/a	n/a	2	171	1	2	1	1	1	1	4785.620212	4786.811722
n/a	n/a	2	172	1	2	1	1	2	1	4786.819964	4788.011581
n/a	n/a	2	173	1	2	1	1	1	1	4788.019826	4789.21137
n/a	n/a	2	174	1	2	1	1	2	1	4789.219636	4790.411256
n/a	n/a	2	175	1	2	1	1	1	1	4790.419475	4791.611073
n/a	n/a	2	176	1	2	1	1	2	1	4791.619367	4792.810978
n/a	n/a	2	177	1	2	1	1	1	1	4792.819179	4794.010732
n/a	n/a	2	178	1	2	1	1	2	1	4794.01898	4795.210598
n/a	n/a	2	179	1	2	1	1	1	1	4795.2194	4796.410477
n/a	n/a	2	180	1	2	1	1	2	1	4796.418739	4797.610252
n/a	n/a	2	181	1	2	1	1	1	1	4797.618494	4798.810136
n/a	n/a	2	182	1	2	1	1	2	1	4798.818308	4800.009888
n/a	n/a	2	183	1	2	1	1	1	1	4800.018128	4801.210215
n/a	n/a	2	184	1	2	1	1	2	1	4801.218056	4802.40963
n/a	n/a	2	185	1	2	1	1	1	1	4802.417813	4803.609382
n/a	n/a	2	186	1	2	1	1	2	1	4803.617633	4804.809221
n/a	n/a	2	187	1	2	1	1	1	1	4804.817453	4806.009101
n/a	n/a	2	188	1	2	1	1	2	1	4806.017333	4807.209015
n/a	n/a	2	189	1	2	1	1	1	1	4807.217161	4808.408737
n/a	n/a	2	190	1	2	1	1	2	1	4808.417072	4809.608557
n/a	n/a	2	191	1	2	1	1	1	1	4809.616818	4810.808393
n/a	n/a	2	192	1	2	1	1	2	1	4810.816635	4812.008286
n/a	n/a	2	193	1	3	3	17	3	2	4812.016542	4813.208034
n/a	n/a	2	194	1	3	3	17	3	2	4813.21627	4814.407854
n/a	n/a	2	195	1	3	3	17	3	2	4814.416116	4815.607691
n/a	n/a	2	196	1	3	3	17	3	2	4815.615955	4816.807571
n/a	n/a	2	197	1	3	3	17	3	2	4816.815827	4818.007371
n/a	n/a	2	198	1	3	3	17	3	2	4818.015615	4819.207222
n/a	n/a	2	199	1	3	3	17	3	2	4819.215464	4820.407554
n/a	n/a	2	200	1	3	3	17	3	2	4820.415347	4821.606941
n/a	n/a	2	201	1	3	3	17	3	2	4821.615164	4822.806748
n/a	n/a	2	202	1	3	3	17	3	2	4822.815027	4824.006617
n/a	n/a	2	203	1	3	3	17	3	2	4824.014784	4825.206389
n/a	n/a	2	204	1	3	3	17	3	2	4825.214645	4826.406233
n/a	n/a	2	205	1	3	3	17	3	2	4826.414477	4827.606075
n/a	n/a	2	206	1	3	3	17	3	2	4827.614316	4828.805871
n/a	n/a	2	207	1	3	3	17	3	2	4828.814215	4830.005736
n/a	n/a	2	208	1	3	3	17	3	2	4830.013979	4831.205543
