onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
10002.98574	1.1905532	3	1	1	3	3	17	3	2	1	1
10004.18438	1.1906652	3	2	1	3	3	17	3	2	1	2
10005.38324	1.1904882	3	3	1	3	3	17	3	2	1	3
10006.582	1.1905152	3	4	1	3	3	17	3	2	1	4
10007.78158	1.1905036	3	5	1	3	3	17	3	2	1	5
10008.9796	1.190427	3	6	1	3	3	17	3	2	1	6
10010.17824	1.1905357	3	7	1	3	3	17	3	2	1	7
10011.37714	1.1904821	3	8	1	3	3	17	3	2	1	8
10012.57583	1.1905226	3	9	1	3	3	17	3	2	1	9
10013.77467	1.1904109	3	10	1	3	3	17	3	2	1	10
10014.97343	1.1905162	3	11	1	3	3	17	3	2	1	11
10016.17223	1.1905147	3	12	1	3	3	17	3	2	1	12
10017.37102	1.1905217	3	13	1	3	3	17	3	2	1	13
10018.5698	1.1905084	3	14	1	3	3	17	3	2	1	14
10019.76867	1.1905147	3	15	1	3	3	17	3	2	1	15
10020.96742	1.1905447	3	16	1	3	3	17	3	2	1	16
10022.18355	1.1899047	3	17	1	1	1	2	1	1	2	1
10023.38171	1.1904645	3	18	1	1	1	8	1	1	2	2
10024.58047	1.1904728	3	19	1	1	1	6	1	1	2	3
10025.7793	1.1904505	3	20	1	1	1	4	1	1	2	4
10026.97807	1.1904701	3	21	1	1	1	2	2	1	2	5
10028.17679	1.19059	3	22	1	1	1	8	2	1	2	6
10029.37569	1.1905171	3	23	1	1	1	6	2	1	2	7
10030.57443	1.1905283	3	24	1	1	1	4	2	1	2	8
10031.77322	1.1905465	3	25	1	1	1	8	1	1	2	9
10032.97205	1.1905288	3	26	1	1	1	6	1	1	2	10
10034.17083	1.1905147	3	27	1	1	1	4	1	1	2	11
10035.36962	1.1905718	3	28	1	1	1	2	1	1	2	12
10036.56848	1.190508	3	29	1	1	1	8	2	1	2	13
10037.7672	1.1904892	3	30	1	1	1	6	2	1	2	14
10038.96603	1.1904987	3	31	1	1	1	4	2	1	2	15
10040.16481	1.1904975	3	32	1	1	1	2	2	1	2	16
10041.36362	1.1905402	3	33	1	1	1	8	1	1	2	17
10042.5624	1.1905717	3	34	1	1	1	6	1	1	2	18
10043.7612	1.1904864	3	35	1	1	1	4	1	1	2	19
10044.96	1.1905769	3	36	1	1	1	2	1	1	2	20
10046.15889	1.190586	3	37	1	1	1	8	2	1	2	21
10047.35764	1.1904728	3	38	1	1	1	6	2	1	2	22
10048.55639	1.1905489	3	39	1	1	1	4	2	1	2	23
10049.75524	1.1904571	3	40	1	1	1	2	2	1	2	24
10050.95403	1.1905117	3	41	1	1	1	8	1	1	2	25
10052.15278	1.1905467	3	42	1	1	1	6	1	1	2	26
10053.35157	1.1905485	3	43	1	1	1	4	1	1	2	27
10054.55043	1.1904977	3	44	1	1	1	2	1	1	2	28
10055.74923	1.1905399	3	45	1	1	1	8	2	1	2	29
10056.94797	1.1905182	3	46	1	1	1	6	2	1	2	30
10058.14677	1.1905716	3	47	1	1	1	4	2	1	2	31
10059.34554	1.1905334	3	48	1	1	1	2	2	1	2	32
10060.54438	1.1904795	3	49	1	3	3	17	3	2	3	1
10061.74315	1.1905205	3	50	1	3	3	17	3	2	3	2
10062.94194	1.1904921	3	51	1	3	3	17	3	2	3	3
10064.14079	1.1904712	3	52	1	3	3	17	3	2	3	4
10065.33955	1.1905652	3	53	1	3	3	17	3	2	3	5
10066.53837	1.1905279	3	54	1	3	3	17	3	2	3	6
10067.73713	1.1905634	3	55	1	3	3	17	3	2	3	7
10068.93593	1.1905762	3	56	1	3	3	17	3	2	3	8
10070.13472	1.190633	3	57	1	3	3	17	3	2	3	9
10071.33354	1.1906016	3	58	1	3	3	17	3	2	3	10
10072.53235	1.1905643	3	59	1	3	3	17	3	2	3	11
10073.73117	1.1905189	3	60	1	3	3	17	3	2	3	12
10074.92995	1.1905357	3	61	1	3	3	17	3	2	3	13
10076.12875	1.1905333	3	62	1	3	3	17	3	2	3	14
10077.32759	1.1905089	3	63	1	3	3	17	3	2	3	15
10078.52642	1.190447	3	64	1	3	3	17	3	2	3	16
10079.72511	1.1905206	3	65	1	1	2	2	1	1	4	1
10080.924	1.1904042	3	66	1	1	2	4	1	1	4	2
