onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
105745.0668	1.2179145	4	1	1	3	3	17	3	2	1	1
105746.2919	1.193062	4	2	1	3	3	17	3	2	1	2
105747.4923	1.1934458	4	3	1	3	3	17	3	2	1	3
105748.6926	1.1932784	4	4	1	3	3	17	3	2	1	4
105749.895	1.1930531	4	5	1	3	3	17	3	2	1	5
105751.1035	1.1912822	4	6	1	3	3	17	3	2	1	6
105752.3017	1.2017622	4	7	1	3	3	17	3	2	1	7
105753.5104	1.1937858	4	8	1	3	3	17	3	2	1	8
105754.7112	1.193337	4	9	1	3	3	17	3	2	1	9
105755.9115	1.1931948	4	10	1	3	3	17	3	2	1	10
105757.1119	1.1936921	4	11	1	3	3	17	3	2	1	11
105758.3124	1.1930271	4	12	1	3	3	17	3	2	1	12
105759.5126	1.2015394	4	13	1	3	3	17	3	2	1	13
105760.7215	1.1930558	4	14	1	3	3	17	3	2	1	14
105761.9219	1.1934833	4	15	1	3	3	17	3	2	1	15
105763.1222	1.1929701	4	16	1	3	3	17	3	2	1	16
105764.3593	1.1981233	4	17	1	2	1	1	1	1	2	1
105765.5647	1.193573	4	18	1	2	1	1	1	1	2	2
105766.765	1.1935656	4	19	1	2	1	1	1	1	2	3
105767.9656	1.1932154	4	20	1	2	1	1	2	1	2	4
105769.1659	1.1934447	4	21	1	2	1	1	2	1	2	5
105770.3664	1.193236	4	22	1	2	1	1	2	1	2	6
105771.5667	1.2017271	4	23	1	2	1	1	1	1	2	7
105772.7755	1.1933273	4	24	1	2	1	1	1	1	2	8
105773.9758	1.1934989	4	25	1	2	1	1	1	1	2	9
105775.1762	1.1934348	4	26	1	2	1	1	2	1	2	10
105776.3768	1.193344	4	27	1	2	1	1	2	1	2	11
105777.5772	1.1933042	4	28	1	2	1	1	2	1	2	12
105778.7774	1.1934438	4	29	1	2	1	1	1	1	2	13
105779.978	1.1934058	4	30	1	2	1	1	1	1	2	14
105781.1784	1.1931913	4	31	1	2	1	1	1	1	2	15
105782.3787	1.193655	4	32	1	2	1	1	2	1	2	16
105783.5793	1.193275	4	33	1	2	1	1	2	1	2	17
105784.7796	1.1933328	4	34	1	2	1	1	2	1	2	18
105785.9801	1.1937039	4	35	1	2	1	1	1	1	2	19
105787.1807	1.1933201	4	36	1	2	1	1	1	1	2	20
105788.381	1.1932419	4	37	1	2	1	1	1	1	2	21
105789.5814	1.1935044	4	38	1	2	1	1	2	1	2	22
105790.7817	1.1934333	4	39	1	2	1	1	2	1	2	23
105791.9821	1.2016266	4	40	1	2	1	1	2	1	2	24
105793.1909	1.193262	4	41	1	2	1	1	1	1	2	25
105794.3912	1.1932521	4	42	1	2	1	1	1	1	2	26
105795.5917	1.1931528	4	43	1	2	1	1	1	1	2	27
105796.7921	1.1932391	4	44	1	2	1	1	2	1	2	28
105797.9926	1.1930123	4	45	1	2	1	1	2	1	2	29
105799.1929	1.1930785	4	46	1	2	1	1	2	1	2	30
105800.3933	1.193489	4	47	1	2	1	1	3	1	2	31
105801.5938	1.1931952	4	48	1	2	1	1	3	1	2	32
105802.8039	1.1917378	4	49	1	3	3	17	3	2	3	1
105804.0029	1.1934818	4	50	1	3	3	17	3	2	3	2
105805.2032	1.1934764	4	51	1	3	3	17	3	2	3	3
105806.4037	1.1932192	4	52	1	3	3	17	3	2	3	4
105807.6042	1.1930393	4	53	1	3	3	17	3	2	3	5
105808.8044	1.1934615	4	54	1	3	3	17	3	2	3	6
105810.0049	1.1932164	4	55	1	3	3	17	3	2	3	7
105811.2053	1.1935403	4	56	1	3	3	17	3	2	3	8
105812.4057	1.1933223	4	57	1	3	3	17	3	2	3	9
105813.6061	1.193242	4	58	1	3	3	17	3	2	3	10
105814.8067	1.1931058	4	59	1	3	3	17	3	2	3	11
105816.0069	1.1931558	4	60	1	3	3	17	3	2	3	12
105817.2074	1.1933777	4	61	1	3	3	17	3	2	3	13
105818.4075	1.1935572	4	62	1	3	3	17	3	2	3	14
105819.6083	1.1934275	4	63	1	3	3	17	3	2	3	15
105820.8087	1.1931981	4	64	1	3	3	17	3	2	3	16
105822.0184	1.1922796	4	65	1	2	2	1	1	1	4	1
105823.2178	1.1932611	4	66	1	2	2	1	1	1	4	2
105824.4181	1.2016657	4	67	1	2	2	1	1	1	4	3
105825.6267	1.1937024	4	68	1	2	2	1	2	1	4	4
105826.8273	1.1920557	4	69	1	2	2	1	2	1	4	5
105828.0293	1.1905253	4	70	1	2	2	1	2	1	4	6
105829.2295	1.1907096	4	71	1	2	2	1	1	1	4	7
105830.4298	1.1907157	4	72	1	2	2	1	1	1	4	8
105831.6305	1.1905195	4	73	1	2	2	1	1	1	4	9
105832.8307	1.1907585	4	74	1	2	2	1	2	1	4	10
105834.0314	1.1905383	4	75	1	2	2	1	2	1	4	11
105835.2316	1.190636	4	76	1	2	2	1	2	1	4	12
105836.4318	1.1908533	4	77	1	2	2	1	1	1	4	13
105837.6325	1.1905614	4	78	1	2	2	1	1	1	4	14
105838.8327	1.1907054	4	79	1	2	2	1	1	1	4	15
105840.0329	1.1911097	4	80	1	2	2	1	2	1	4	16
105841.2336	1.19064	4	81	1	2	2	1	2	1	4	17
105842.4339	1.1909603	4	82	1	2	2	1	2	1	4	18
105843.6346	1.1903721	4	83	1	2	2	1	1	1	4	19
105844.8348	1.1907462	4	84	1	2	2	1	1	1	4	20
105846.0351	1.1909537	4	85	1	2	2	1	1	1	4	21
105847.2358	1.1905714	4	86	1	2	2	1	2	1	4	22
105848.436	1.1908344	4	87	1	2	2	1	2	1	4	23
105849.6363	1.1908653	4	88	1	2	2	1	2	1	4	24
105850.837	1.1917602	4	89	1	2	2	1	1	1	4	25
105852.036	1.1935336	4	90	1	2	2	1	1	1	4	26
105853.2364	1.1933354	4	91	1	2	2	1	1	1	4	27
105854.4369	1.1931603	4	92	1	2	2	1	2	1	4	28
105855.6373	1.1935427	4	93	1	2	2	1	2	1	4	29
105856.8376	1.1935631	4	94	1	2	2	1	2	1	4	30
105858.0379	1.1935592	4	95	1	2	2	1	3	1	4	31
105859.2384	1.1933789	4	96	1	2	2	1	3	1	4	32
105860.4483	1.1920484	4	97	1	3	3	17	3	2	5	1
105861.6475	1.1931192	4	98	1	3	3	17	3	2	5	2
105862.8479	1.1935445	4	99	1	3	3	17	3	2	5	3
105864.0483	1.1934217	4	100	1	3	3	17	3	2	5	4
105865.2488	1.1932371	4	101	1	3	3	17	3	2	5	5
105866.4492	1.1932941	4	102	1	3	3	17	3	2	5	6
105867.6494	1.1934101	4	103	1	3	3	17	3	2	5	7
105868.8498	1.1934168	4	104	1	3	3	17	3	2	5	8
105870.0505	1.1930204	4	105	1	3	3	17	3	2	5	9
105871.2509	1.1934037	4	106	1	3	3	17	3	2	5	10
105872.4513	1.1932338	4	107	1	3	3	17	3	2	5	11
105873.6517	1.1935897	4	108	1	3	3	17	3	2	5	12
105874.8522	1.19345	4	109	1	3	3	17	3	2	5	13
105876.0526	1.1932455	4	110	1	3	3	17	3	2	5	14
105877.253	1.1935629	4	111	1	3	3	17	3	2	5	15
105878.4533	1.1934371	4	112	1	3	3	17	3	2	5	16
