onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
104825.4297	1.2245544	1	1	1	3	3	17	3	2	1	1
104826.6613	1.1932975	1	2	1	3	3	17	3	2	1	2
104827.8616	1.193573	1	3	1	3	3	17	3	2	1	3
104829.0621	1.1934479	1	4	1	3	3	17	3	2	1	4
104830.2646	1.1930856	1	5	1	3	3	17	3	2	1	5
104831.4731	1.1912963	1	6	1	3	3	17	3	2	1	6
104832.6713	1.1933051	1	7	1	3	3	17	3	2	1	7
104833.8717	1.1936363	1	8	1	3	3	17	3	2	1	8
104835.0722	1.193392	1	9	1	3	3	17	3	2	1	9
104836.2726	1.1931781	1	10	1	3	3	17	3	2	1	10
104837.4731	1.1934895	1	11	1	3	3	17	3	2	1	11
104838.6735	1.1933937	1	12	1	3	3	17	3	2	1	12
104839.874	1.193098	1	13	1	3	3	17	3	2	1	13
104841.0743	1.1930214	1	14	1	3	3	17	3	2	1	14
104842.2746	1.1935631	1	15	1	3	3	17	3	2	1	15
104843.4751	1.1935125	1	16	1	3	3	17	3	2	1	16
104844.7096	1.201104	1	17	1	1	1	2	1	1	2	1
104845.9174	1.1935014	1	18	1	1	1	8	1	1	2	2
104847.118	1.1931037	1	19	1	1	1	6	1	1	2	3
104848.3184	1.1934493	1	20	1	1	1	4	1	1	2	4
104849.5189	1.2017024	1	21	1	1	1	2	2	1	2	5
104850.7275	1.1933109	1	22	1	1	1	8	2	1	2	6
104851.9279	1.1936004	1	23	1	1	1	6	2	1	2	7
104853.1282	1.1935198	1	24	1	1	1	4	2	1	2	8
104854.3288	1.1932062	1	25	1	1	1	8	1	1	2	9
104855.529	1.1932212	1	26	1	1	1	6	1	1	2	10
104856.7295	1.1931605	1	27	1	1	1	4	1	1	2	11
104857.9299	1.2019779	1	28	1	1	1	2	1	1	2	12
104859.1387	1.1934442	1	29	1	1	1	8	2	1	2	13
104860.339	1.1933658	1	30	1	1	1	6	2	1	2	14
