onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
n/a	n/a	2	1	1	3	3	17	3	2	3121706.033	3121707.223
n/a	n/a	2	2	1	3	3	17	3	2	3121707.231	3121708.422
n/a	n/a	2	3	1	3	3	17	3	2	3121708.43	3121709.62
n/a	n/a	2	4	1	3	3	17	3	2	3121709.629	3121710.819
n/a	n/a	2	5	1	3	3	17	3	2	3121710.828	3121712.019
n/a	n/a	2	6	1	3	3	17	3	2	3121712.026	3121713.217
n/a	n/a	2	7	1	3	3	17	3	2	3121713.225	3121714.416
n/a	n/a	2	8	1	3	3	17	3	2	3121714.424	3121715.614
n/a	n/a	2	9	1	3	3	17	3	2	3121715.623	3121716.813
n/a	n/a	2	10	1	3	3	17	3	2	3121716.821	3121718.012
n/a	n/a	2	11	1	3	3	17	3	2	3121718.02	3121719.211
n/a	n/a	2	12	1	3	3	17	3	2	3121719.219	3121720.409
n/a	n/a	2	13	1	3	3	17	3	2	3121720.418	3121721.608
n/a	n/a	2	14	1	3	3	17	3	2	3121721.617	3121722.807
n/a	n/a	2	15	1	3	3	17	3	2	3121722.815	3121724.006
n/a	n/a	2	16	1	3	3	17	3	2	3121724.014	3121725.205
n/a	n/a	2	17	1	2	2	1	1	1	3121725.23	3121726.42
n/a	n/a	2	18	1	2	2	1	2	1	3121726.428	3121727.619
n/a	n/a	2	19	1	2	2	1	1	1	3121727.627	3121728.818
n/a	n/a	2	20	1	2	2	1	2	1	3121728.826	3121730.017
n/a	n/a	2	21	1	2	2	1	1	1	3121730.025	3121731.215
n/a	n/a	2	22	1	2	2	1	2	1	3121731.224	3121732.414
n/a	n/a	2	23	1	2	2	1	1	1	3121732.422	3121733.613
n/a	n/a	2	24	1	2	2	1	2	1	3121733.621	3121734.812
n/a	n/a	2	25	1	2	2	1	1	1	3121734.82	3121736.011
n/a	n/a	2	26	1	2	2	1	2	1	3121736.019	3121737.209
n/a	n/a	2	27	1	2	2	1	1	1	3121737.218	3121738.408
n/a	n/a	2	28	1	2	2	1	2	1	3121738.416	3121739.607
n/a	n/a	2	29	1	2	2	1	1	1	3121739.615	3121740.806
n/a	n/a	2	30	1	2	2	1	2	1	3121740.814	3121742.004
n/a	n/a	2	31	1	2	2	1	1	1	3121742.013	3121743.203
n/a	n/a	2	32	1	2	2	1	2	1	3121743.212	3121744.402
n/a	n/a	2	33	1	2	2	1	1	1	3121744.41	3121745.601
n/a	n/a	2	34	1	2	2	1	2	1	3121745.609	3121746.8
n/a	n/a	2	35	1	2	2	1	1	1	3121746.808	3121747.998
n/a	n/a	2	36	1	2	2	1	2	1	3121748.007	3121749.197
n/a	n/a	2	37	1	2	2	1	1	1	3121749.205	3121750.396
n/a	n/a	2	38	1	2	2	1	2	1	3121750.404	3121751.595
n/a	n/a	2	39	1	2	2	1	1	1	3121751.603	3121752.794
n/a	n/a	2	40	1	2	2	1	2	1	3121752.802	3121753.992
n/a	n/a	2	41	1	2	2	1	1	1	3121754.001	3121755.191
n/a	n/a	2	42	1	2	2	1	2	1	3121755.2	3121756.39
n/a	n/a	2	43	1	2	2	1	1	1	3121756.398	3121757.589
n/a	n/a	2	44	1	2	2	1	2	1	3121757.597	3121758.788
n/a	n/a	2	45	1	2	2	1	1	1	3121758.796	3121759.986
n/a	n/a	2	46	1	2	2	1	2	1	3121759.995	3121761.185
n/a	n/a	2	47	1	2	2	1	1	1	3121761.193	3121762.384
n/a	n/a	2	48	1	2	2	1	2	1	3121762.392	3121763.583
n/a	n/a	2	49	1	3	3	17	3	2	3121763.591	3121764.782
n/a	n/a	2	50	1	3	3	17	3	2	3121764.79	3121765.98
n/a	n/a	2	51	1	3	3	17	3	2	3121765.989	3121767.179
n/a	n/a	2	52	1	3	3	17	3	2	3121767.187	3121768.378
n/a	n/a	2	53	1	3	3	17	3	2	3121768.386	3121769.577
n/a	n/a	2	54	1	3	3	17	3	2	3121769.585	3121770.776
n/a	n/a	2	55	1	3	3	17	3	2	3121770.784	3121771.975
n/a	n/a	2	56	1	3	3	17	3	2	3121771.983	3121773.173
n/a	n/a	2	57	1	3	3	17	3	2	3121773.181	3121774.372
n/a	n/a	2	58	1	3	3	17	3	2	3121774.38	3121775.571
n/a	n/a	2	59	1	3	3	17	3	2	3121775.579	3121776.77
n/a	n/a	2	60	1	3	3	17	3	2	3121776.778	3121777.968
n/a	n/a	2	61	1	3	3	17	3	2	3121777.977	3121779.167
n/a	n/a	2	62	1	3	3	17	3	2	3121779.175	3121780.366
n/a	n/a	2	63	1	3	3	17	3	2	3121780.374	3121781.565
n/a	n/a	2	64	1	3	3	17	3	2	3121781.573	3121782.764
n/a	n/a	2	65	1	2	1	1	1	1	3121782.772	3121783.962
n/a	n/a	2	66	1	2	1	1	2	1	3121783.971	3121785.161
n/a	n/a	2	67	1	2	1	1	1	1	3121785.169	3121786.36
n/a	n/a	2	68	1	2	1	1	2	1	3121786.368	3121787.559
n/a	n/a	2	69	1	2	1	1	1	1	3121787.567	3121788.758
n/a	n/a	2	70	1	2	1	1	2	1	3121788.766	3121789.956
n/a	n/a	2	71	1	2	1	1	1	1	3121789.965	3121791.155
n/a	n/a	2	72	1	2	1	1	2	1	3121791.163	3121792.354
n/a	n/a	2	73	1	2	1	1	1	1	3121792.362	3121793.553
n/a	n/a	2	74	1	2	1	1	2	1	3121793.561	3121794.752
n/a	n/a	2	75	1	2	1	1	1	1	3121794.76	3121795.95
n/a	n/a	2	76	1	2	1	1	2	1	3121795.959	3121797.149
n/a	n/a	2	77	1	2	1	1	1	1	3121797.157	3121798.348
n/a	n/a	2	78	1	2	1	1	2	1	3121798.356	3121799.547
n/a	n/a	2	79	1	2	1	1	1	1	3121799.555	3121800.745
n/a	n/a	2	80	1	2	1	1	2	1	3121800.754	3121801.944
n/a	n/a	2	81	1	2	1	1	1	1	3121801.953	3121803.143
n/a	n/a	2	82	1	2	1	1	2	1	3121803.151	3121804.342
