onset	duration	run_number	trial_number	task	trial_type	eyemov_direction	eyemov_start_pos	eyemov_vis_end	eyemov_amplitude	sequence_num	sequence_trial
273555.5864	1.2249517	1	1	1	3	3	17	3	2	1	1
273556.8184	1.1937511	1	2	1	3	3	17	3	2	1	2
273558.0187	1.1943363	1	3	1	3	3	17	3	2	1	3
273559.219	1.1935876	1	4	1	3	3	17	3	2	1	4
273560.4205	1.1942735	1	5	1	3	3	17	3	2	1	5
273561.6301	1.1912057	1	6	1	3	3	17	3	2	1	6
273562.8284	1.1933825	1	7	1	3	3	17	3	2	1	7
273564.0286	1.1932189	1	8	1	3	3	17	3	2	1	8
273565.2291	1.1931789	1	9	1	3	3	17	3	2	1	9
273566.4296	1.19367	1	10	1	3	3	17	3	2	1	10
273567.6299	1.1941879	1	11	1	3	3	17	3	2	1	11
273568.8302	1.1939681	1	12	1	3	3	17	3	2	1	12
273570.0307	1.1938188	1	13	1	3	3	17	3	2	1	13
273571.2311	1.1934871	1	14	1	3	3	17	3	2	1	14
273572.4317	1.1937375	1	15	1	3	3	17	3	2	1	15
273573.632	1.1935923	1	16	1	3	3	17	3	2	1	16
273574.8696	1.1978822	1	17	1	1	2	2	1	1	2	1
273576.0745	1.1934762	1	18	1	1	2	4	1	1	2	2
273577.275	1.1939822	1	19	1	1	2	6	1	1	2	3
273578.4752	1.1937817	1	20	1	1	2	8	1	1	2	4
273579.6758	1.2019554	1	21	1	1	2	2	2	1	2	5
273580.8845	1.193969	1	22	1	1	2	4	2	1	2	6
273582.0849	1.1933067	1	23	1	1	2	6	2	1	2	7
273583.2852	1.1936636	1	24	1	1	2	8	2	1	2	8
273584.4857	1.1940526	1	25	1	1	2	4	1	1	2	9
273585.6861	1.1938076	1	26	1	1	2	6	1	1	2	10
273586.8866	1.1941556	1	27	1	1	2	8	1	1	2	11
273588.087	1.1941301	1	28	1	1	2	2	1	1	2	12
273589.2874	1.1934166	1	29	1	1	2	4	2	1	2	13
273590.4877	1.1939603	1	30	1	1	2	6	2	1	2	14
273591.6879	1.1939286	1	31	1	1	2	8	2	1	2	15
273592.8887	1.1933503	1	32	1	1	2	2	2	1	2	16
273594.0892	1.1941163	1	33	1	1	2	4	1	1	2	17
273595.2892	1.1939299	1	34	1	1	2	6	1	1	2	18
273596.4899	1.1940348	1	35	1	1	2	8	1	1	2	19
273597.6903	1.1936393	1	36	1	1	2	2	1	1	2	20
273598.8907	1.19407	1	37	1	1	2	4	2	1	2	21
273600.091	1.193405	1	38	1	1	2	6	2	1	2	22
273601.2915	1.1936304	1	39	1	1	2	8	2	1	2	23
273602.492	1.1938521	1	40	1	1	2	2	2	1	2	24
273603.6923	1.1933102	1	41	1	1	2	4	1	1	2	25
273604.8928	1.1940812	1	42	1	1	2	6	1	1	2	26
273606.0932	1.193413	1	43	1	1	2	8	1	1	2	27
273607.2935	1.1938607	1	44	1	1	2	2	1	1	2	28
273608.494	1.1932254	1	45	1	1	2	4	2	1	2	29
273609.6944	1.1935713	1	46	1	1	2	6	2	1	2	30
273610.8949	1.1938145	1	47	1	1	2	8	2	1	2	31
273612.0952	1.1936588	1	48	1	1	2	2	2	1	2	32
273613.3058	1.1916074	1	49	1	3	3	17	3	2	3	1
273614.5044	1.1937225	1	50	1	3	3	17	3	2	3	2
273615.7048	1.1932091	1	51	1	3	3	17	3	2	3	3
273616.9051	1.1936354	1	52	1	3	3	17	3	2	3	4
273618.1056	1.1931288	1	53	1	3	3	17	3	2	3	5
273619.3061	1.1933708	1	54	1	3	3	17	3	2	3	6
273620.5065	1.193731	1	55	1	3	3	17	3	2	3	7
273621.7069	1.1930349	1	56	1	3	3	17	3	2	3	8
273622.9073	1.1938524	1	57	1	3	3	17	3	2	3	9
273624.1077	1.1938699	1	58	1	3	3	17	3	2	3	10
273625.3081	1.1937887	1	59	1	3	3	17	3	2	3	11
273626.5085	1.193273	1	60	1	3	3	17	3	2	3	12
273627.7089	1.1935251	1	61	1	3	3	17	3	2	3	13
273628.9093	1.1934316	1	62	1	3	3	17	3	2	3	14
273630.1097	1.1938557	1	63	1	3	3	17	3	2	3	15
273631.3101	1.1932487	1	64	1	3	3	17	3	2	3	16
273632.5203	1.1918406	1	65	1	1	1	2	1	1	4	1
273633.7193	1.1935817	1	66	1	1	1	8	1	1	4	2
273634.9196	1.1929741	1	67	1	1	1	6	1	1	4	3
273636.1197	1.1938547	1	68	1	1	1	4	1	1	4	4
273637.3205	1.1938683	1	69	1	1	1	2	2	1	4	5
273638.5209	1.193272	1	70	1	1	1	8	2	1	4	6
273639.7215	1.1933281	1	71	1	1	1	6	2	1	4	7
273640.9217	1.1939032	1	72	1	1	1	4	2	1	4	8
273642.1222	1.1941865	1	73	1	1	1	8	1	1	4	9
273643.3225	1.193557	1	74	1	1	1	6	1	1	4	10
273644.523	1.1939421	1	75	1	1	1	4	1	1	4	11
273645.7235	1.1931647	1	76	1	1	1	2	1	1	4	12
273646.9238	1.1941438	1	77	1	1	1	8	2	1	4	13
273648.1243	1.1934521	1	78	1	1	1	6	2	1	4	14
273649.3245	1.1939033	1	79	1	1	1	4	2	1	4	15
273650.5247	1.1935601	1	80	1	1	1	2	2	1	4	16
273651.7253	1.1937553	1	81	1	1	1	8	1	1	4	17
273652.9257	1.1942182	1	82	1	1	1	6	1	1	4	18
273654.1263	1.1934659	1	83	1	1	1	4	1	1	4	19
273655.3267	1.1937641	1	84	1	1	1	2	1	1	4	20
273656.5271	1.2020383	1	85	1	1	1	8	2	1	4	21
273657.7357	1.1935987	1	86	1	1	1	6	2	1	4	22
273658.9362	1.1937901	1	87	1	1	1	4	2	1	4	23
273660.1366	1.1941871	1	88	1	1	1	2	2	1	4	24
273661.3371	1.1939384	1	89	1	1	1	8	1	1	4	25
273662.5374	1.1938892	1	90	1	1	1	6	1	1	4	26
273663.7379	1.1933768	1	91	1	1	1	4	1	1	4	27
273664.9383	1.1932849	1	92	1	1	1	2	1	1	4	28
273666.1387	1.1941712	1	93	1	1	1	8	2	1	4	29
273667.339	1.1935516	1	94	1	1	1	6	2	1	4	30
273668.5394	1.1938852	1	95	1	1	1	4	2	1	4	31
273669.7399	1.1941701	1	96	1	1	1	2	2	1	4	32
273670.95	1.2007226	1	97	1	3	3	17	3	2	5	1
273672.1574	1.1935649	1	98	1	3	3	17	3	2	5	2
273673.3579	1.1937124	1	99	1	3	3	17	3	2	5	3
273674.5582	1.1941753	1	100	1	3	3	17	3	2	5	4
273675.7587	1.1934629	1	101	1	3	3	17	3	2	5	5
273676.9591	1.1937081	1	102	1	3	3	17	3	2	5	6
273678.1594	1.1942216	1	103	1	3	3	17	3	2	5	7
273679.3598	1.1933244	1	104	1	3	3	17	3	2	5	8
273680.5602	1.1932243	1	105	1	3	3	17	3	2	5	9
273681.7604	1.1948077	1	106	1	3	3	17	3	2	5	10
273682.9611	1.1938021	1	107	1	3	3	17	3	2	5	11
273684.1615	1.1939787	1	108	1	3	3	17	3	2	5	12
